CVE_MUN,GM,IM,IMN,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2
15120,Muy bajo,58.5428109545988,0.916698944025731,-29.119926,13.319097,-19.357481,-0.15507765,-12.323827,5.913439,-9.796177,4.4987173
15121,Muy bajo,60.6330017215897,0.949428422465002,-33.758488,12.37024,-21.9683,1.1538849,-14.537555,5.885513,-11.617566,4.539727
15122,Muy bajo,57.842075197698,0.905726397304491,-29.85842,15.129478,-20.058962,-1.2311916,-12.466134,6.9274516,-9.921243,5.3709507
15123,Alto,51.4452145772518,0.805560462662397,6.6605196,5.809666,3.624939,-5.1201725,4.4635377,2.299405,3.9159598,2.0018036
15124,Alto,51.3136757810849,0.803500748180321,8.142123,5.8540454,3.4918027,-5.863147,4.9912114,2.5933518,4.4891143,2.0896785
15125,Muy bajo,58.0334425267733,0.908722943347018,-20.213911,7.3704042,-13.799785,1.9684244,-9.755043,2.6746562,-8.044068,1.9054334
16001,Bajo,55.5208332560494,0.869378979029893,-7.1552987,5.9271336,-6.3848233,-1.8822051,-3.0800872,3.201729,-2.4530113,2.518022
16002,Medio,54.4348356055634,0.852373767233914,-13.76747,-2.168682,-8.162198,6.118612,-6.942538,-1.5299379,-5.6462092,-1.2732998
16003,Bajo,56.1158987511239,0.878696876514932,-10.642137,1.1480632,-6.388554,3.0753813,-4.6742525,-0.17852592,-3.554466,-0.12597883
16004,Bajo,55.3719219297881,0.867047234904332,-11.34911,-1.5443913,5.7645125,9.541591,0.35412595,-7.8022685,-0.15129226,-5.7803655
16005,Bajo,54.7175607291958,0.856800849194231,0.043283768,-10.933562,2.243017,5.0711126,0.128717,-3.8446429,0.015988389,-2.766297
16006,Bajo,56.2239695713675,0.880389115155029,-11.658631,13.548753,-9.502365,4.1443872,-5.798496,6.601761,-4.6905293,4.970792
16007,Medio,54.1394548649169,0.847748515924301,0.94382197,-6.582933,1.6935264,2.984418,0.5130969,-2.5024645,0.54450154,-1.9196643
16008,Muy alto,45.8029235033452,0.717210036965428,29.787636,2.7980912,15.438271,-9.987175,13.896906,1.0916735,11.803798,-0.1911515
16009,Bajo,56.1161324946162,0.878700536612714,-17.943111,-2.4033744,-9.92437,6.4324846,-8.226848,-1.1281606,-6.6023383,-0.856943
16010,Medio,54.3086513354042,0.850397897177089,-4.5715833,2.5430071,-6.8863716,5.7322927,-2.8869822,1.1597475,-2.4806988,0.9583875
16011,Bajo,56.1030893074492,0.878496298454216,-4.417629,-17.28956,0.69551826,9.959405,-2.8262942,-6.2183204,-2.4676647,-4.51862
16012,Medio,54.5733475130326,0.854542670934327,-13.552623,-2.5364692,-7.9131026,6.2256107,-6.6111903,-1.6389796,-1.044065,1.6753551
16013,Alto,52.0859439168709,0.815593392401468,9.616341,-6.1110225,6.5883756,0.4148104,5.3855853,-2.7811737,4.4772534,-2.6049502
16014,Bajo,55.4922993564759,0.868932177873928,-17.047617,-2.845899,-9.051635,6.619035,-7.667514,-1.6868575,-6.1960416,-1.4491678
16015,Bajo,55.0523571202414,0.862043294733329,-13.245911,-1.9676663,-7.9330883,5.660579,-6.594242,-0.8329106,-5.3042,-0.62564284
16016,Medio,54.3965679715301,0.851774549342996,5.3929577,-18.058008,6.3865232,7.5660477,1.6536124,-6.939852,1.0688448,-5.2055097
16017,Medio,53.7837857127363,0.842179231994984,1.7334614,-6.0121665,2.5927517,2.3885772,1.6343948,-2.5781958,1.3227136,-2.082093
16018,Bajo,54.9168003125041,0.859920663782029,2.8472695,-16.646938,4.562149,7.500894,0.4710212,-6.116628,0.13553028,-4.498206
16019,Bajo,56.5040598607912,0.884774939278605,-16.820766,-1.5899993,-10.06505,6.328796,-8.500177,-1.1622211,-7.0242987,-1.0197033
16020,Bajo,55.4465030805843,0.868215071929312,-10.535304,0.16140953,-5.776592,3.3094304,-4.198388,-0.57111007,-2.6908996,-0.42634305
16021,Alto,49.7210255264174,0.778562061724212,18.426191,4.4523797,9.305387,-7.5636606,9.266795,1.487457,7.731927,0.87184465
16022,Bajo,55.4545219728321,0.868340636621815,-9.993444,-0.3222141,3.9125555,7.9740224,-0.5741864,-5.9619713,-0.8099544,-4.3362093
16023,Bajo,56.1907594320442,0.879869090592624,-14.446384,-1.2175667,-8.748376,5.7108865,-7.2666802,-1.1852386,-5.9643297,-1.0625837
16024,Medio,54.522100470383,0.85374021356825,-6.9939575,15.748618,-7.28587,-7.457302,-1.8721051,7.007689,-2.3423755,5.349448
16025,Medio,54.1673981306571,0.848186068576436,-1.2918918,7.5947,-1.6178895,-4.466818,-0.3341979,2.9171777,0.01247389,1.6543435
16026,Medio,52.6845548614317,0.824966806691168,4.9635262,-8.448823,4.3700547,2.5941074,2.6161733,-3.1797504,2.1431732,-2.732545
16027,Medio,53.0979527872902,0.831440042873675,6.375601,-15.34752,6.501418,6.1036186,2.447741,-6.351832,1.8540775,-4.874775
16028,Bajo,56.1250554840738,0.878840258209269,-3.7075543,-20.25956,1.6795644,11.250962,-2.712917,-7.4270234,-2.4342573,-5.5134945
16029,Alto,50.2026295240015,0.786103310065811,9.298696,0.41741225,4.580996,-2.5763142,4.75859,0.28057855,4.116844,0.43986115
16030,Bajo,55.0513164689742,0.862026999582785,3.4466946,-19.549284,5.534702,9.288588,0.04220746,-7.9327064,-0.36697584,-6.027847
16031,Medio,54.1069094021507,0.847238899271733,4.001254,-17.478195,5.516837,7.448737,1.1785122,-6.4632106,0.7543002,-4.727788
16032,Bajo,54.9513810967818,0.860462150736857,2.4383953,-13.955342,3.2160738,7.045503,-0.45969406,-5.4343014,-0.6242195,-3.9766133
16033,Bajo,55.554996717429,0.869913931288937,-12.3432,0.9557539,-7.759405,3.639369,-5.5783796,0.07251136,-3.800574,0.754745
16034,Bajo,55.7161615923254,0.872437548932548,-8.31684,5.4844623,-7.0468745,-1.3577896,-3.940951,3.0121696,-3.2048788,2.375737
16035,Medio,53.0841076746778,0.83122324767876,0.949163,4.2905707,0.29306552,-4.0960546,2.299946,2.5290449,1.3024216,1.3494397
16036,Bajo,56.5076200133437,0.884830686312821,-12.764554,0.041048232,-7.984233,4.274014,-6.269067,-0.48336008,-5.08239,-0.47247702
16037,Medio,54.3165695782266,0.850521885839666,4.8434315,-18.438896,6.401728,7.861033,1.6908196,-7.165114,1.1226175,-5.3910165
16038,Medio,54.1138169169195,0.847347061339648,-1.7005937,6.1031814,-3.6964378,-3.4259002,-1.5261408,3.3737826,-1.2993997,2.4916635
16039,Bajo,55.5738548543853,0.870209223468322,-4.2354956,-16.215569,0.5840101,8.957035,-2.5439224,-5.4731526,-2.2283065,-3.8771083
16040,Bajo,54.7452629609255,0.857234627589216,-5.7154856,3.8382485,-4.2496276,-0.84316236,-1.3687071,1.9185839,-0.87420106,1.1302642
16041,Medio,54.1609900707135,0.84808572727598,3.2882895,-13.066102,4.4483576,5.6605983,1.2618092,-4.918879,0.92068505,-3.5792332
16042,Bajo,55.2016207148845,0.864380554891487,-11.642634,-1.8048747,6.237095,9.637151,0.8228886,-8.15377,0.3548231,-6.1134744
16043,Muy bajo,57.2443166684179,0.896366330651758,-15.996829,0.37479588,-9.935799,4.9327183,-7.906422,-0.29270867,-6.5627856,-0.21694419
16044,Bajo,55.2772616698879,0.865564986975394,2.303472,-18.311382,4.696653,8.784733,0.039201602,-7.07677,-0.2772384,-5.2951818
16045,Muy bajo,57.5414570062574,0.901019134804537,-18.343931,0.55629504,-11.454856,5.1640263,-8.95569,0.1718305,-7.2442584,0.12750663
16046,Medio,54.2766564374441,0.849896901603149,3.6244597,-14.352431,5.0148373,6.112405,1.5156689,-5.456555,1.1139075,-3.9478092
16047,Bajo,54.8261275467996,0.858500854462698,-8.736683,-0.48720598,-3.4521759,2.626909,-1.3570286,-0.36692464,-0.7279583,-0.30572617
16048,Bajo,54.8630144847708,0.859078452574833,4.266257,-17.518286,5.495313,7.6310196,1.0660206,-6.5411963,0.62446886,-4.793056
16049,Alto,52.08992382041,0.815655712151955,2.4726017,3.843349,1.7131647,-4.196704,3.243718,2.4103117,1.8970113,1.6566685
16050,Bajo,55.1878311554661,0.864164629582276,-6.648938,0.6095825,-5.1595864,1.498045,-3.2780747,1.081749,-2.5352407,1.0243697
16051,Muy bajo,58.7936730414104,0.920627095174036,-21.515417,-0.42219684,-13.30542,6.1861496,-10.897284,0.32489884,-8.958272,0.22362922
16052,Muy bajo,58.5704777395138,0.91713216737293,-29.305624,10.707455,-19.086363,1.5793967,-12.707518,4.5620494,-10.126438,3.3592627
16053,Muy bajo,59.3944378250976,0.930034235586903,-34.744827,14.251044,-22.847292,0.2051816,-14.884913,6.787749,-11.923141,5.2607656
16054,Bajo,54.6421978559205,0.855620771483173,3.8918135,-18.134802,5.620675,8.126184,0.92741585,-7.0006237,0.4572965,-5.2378645
16055,Bajo,55.521034975099,0.869382137669473,-7.166377,13.427124,-8.685443,4.288816,-3.9358222,4.967134,-3.179085,3.5074587
16056,Alto,52.1288602183374,0.816265401954722,7.469846,13.11417,8.903605,-4.418173,7.8718286,-0.09771379,6.7654886,-0.097599685
16057,Alto,50.6171391980445,0.792593954677637,8.573369,-0.18106596,4.20142,-2.171689,4.3328996,0.18682216,3.647891,0.33147377
16058,Muy bajo,57.3236910088425,0.897609222355512,-20.372562,1.3633494,-12.162053,4.510646,-8.98676,0.74214774,-7.1753697,0.61822
16059,Medio,54.3380688688435,0.850858534809616,2.8760579,-12.502113,3.9510012,5.827064,0.70807153,-5.0142145,0.46749806,-3.6800296
16060,Bajo,55.4871855410346,0.868852102641146,2.600055,-17.864422,4.375381,8.684739,-0.44720244,-6.832452,-0.72330505,-5.015606
16061,Medio,53.6838880176803,0.840614973120577,10.827935,-7.875964,6.7601676,0.91132903,4.235512,-2.8385887,3.0375388,-2.0278702
16062,Bajo,55.3950634417834,0.867409598775546,-12.772026,-0.9427267,-7.7660327,4.9105306,-6.0170665,-0.8984534,-4.64014,-0.6967281
16063,Bajo,55.1031659080392,0.862838889638355,-11.555912,-1.6419306,6.0341334,9.647731,0.57987136,-8.000551,0.077993624,-5.9208183
16064,Medio,54.0615146534101,0.846528080683485,0.43775678,4.0820193,-1.9083114,-0.76662266,-0.43409345,1.4940778,0.040951747,1.1211573
16065,Medio,54.1371733923324,0.847712791238812,-7.373199,15.812074,-7.5274553,-7.2667956,-2.065444,7.0061865,-2.393868,5.2795687
16066,Muy bajo,56.7188892104449,0.888138867910695,-13.036278,13.312329,-11.334556,-0.4337311,-7.25411,3.5457137,-5.928484,2.5560567
16067,Bajo,54.8867932882303,0.859450795543442,4.1608744,-18.487528,5.8768096,8.288016,1.0892123,-7.2350144,0.6074198,-5.4465523
16068,Muy bajo,57.3084270374388,0.897370209806588,-19.863016,-1.8192416,-11.449172,6.8084555,-9.507789,-1.027955,-7.7572923,-0.933429
16069,Muy bajo,58.2799022326766,0.912582159337204,-20.409662,4.2104263,-13.418174,3.908028,-9.735219,1.7410245,-7.794321,1.4273298
16070,Muy bajo,57.7734164944307,0.904651297565393,-16.359512,0.717307,-10.29393,4.859896,-8.2234535,-0.13300607,-6.8506804,-0.112931535
16071,Bajo,56.1135345519464,0.878659856446129,-11.987685,-0.15143007,-7.3557377,4.201212,-5.778406,-0.68587404,-4.657658,-0.624681
16072,Bajo,55.8600085888221,0.874689992702151,-7.8692155,4.479867,-7.684709,3.3682272,-5.379727,0.25882837,-3.4612086,1.2391841
16073,Bajo,55.3159955022962,0.866171504884045,-7.4018292,4.524222,-5.6837735,-0.35306934,-3.2485785,2.0729377,-2.4036472,2.028063
16074,Bajo,56.2208238524918,0.880339857575413,-14.795698,-1.2301254,-8.912784,5.726926,-7.4019327,-1.111365,-6.0819077,-0.9755257
16075,Bajo,55.8296249599325,0.874214227359412,-18.098854,-2.628429,-10.304842,6.603074,-8.75695,-1.0735679,-7.168608,-0.7817555
16076,Muy bajo,57.8040980680807,0.905131728308424,-16.545736,1.5209079,-10.950818,4.3797765,-8.706194,0.8147137,-7.0907044,0.7782067
16077,Alto,51.9636423498246,0.813678320071732,13.835287,0.4941829,6.8298345,-3.4612703,6.0965085,-0.8016198,4.7393456,-1.0515685
16078,Bajo,55.9891267666508,0.876711803669888,-11.664378,1.0340476,-7.3759546,3.3435276,-5.3995743,0.0013977434,-4.1324906,0.16726802
16079,Bajo,54.7056721893059,0.856614691205139,-1.948953,8.495356,-3.619575,-5.3370924,-0.5618898,4.2784605,-0.6224038,2.7728746
16080,Medio,53.9194023375889,0.844302799599059,2.5575078,-8.92203,5.183453,3.7517292,1.9020622,-4.0807977,1.3546498,-2.9914563
16081,Alto,50.2818045098911,0.787343080154995,10.865794,-1.8336978,6.169429,-2.021663,5.781501,-0.9238108,5.520539,-1.0925881
16082,Bajo,56.2759492599652,0.881203044737011,-18.130672,-2.1525373,-10.151189,6.2714405,-8.283929,-0.8916465,-6.6113753,-0.63706696
16083,Bajo,55.9180696016468,0.875599147357994,-19.447277,-3.2091625,-10.29642,7.7885146,-8.813484,-2.3477263,-7.147856,-2.1071668
16084,Medio,54.2513248442696,0.84950024410866,-5.7772017,15.540407,-6.0845537,-8.066052,-0.8256038,6.9738197,-1.4726679,5.385988
16085,Bajo,55.2643211761604,0.865362356853237,-14.142916,-1.761899,-8.360958,5.911202,-6.969358,-1.4023865,-5.6417594,-1.2006845
16086,Muy bajo,56.8193987991662,0.889712708188313,-15.125948,-0.48783913,-9.160371,5.198246,-7.368241,-0.68228436,-5.996,-0.6356451
16087,Muy bajo,56.6534560818137,0.887114276181285,-17.920372,-1.0527263,-10.22397,5.4852986,-7.991228,-0.45760584,-6.3593235,-0.42287287
16088,Muy bajo,57.8355474082491,0.905624181206612,-18.649101,5.3687806,-12.388489,2.5858636,-8.813515,1.7733974,-7.1258082,1.1354144
16089,Bajo,56.4405324427355,0.883780188324581,-17.292051,-1.878558,-10.088339,6.208352,-8.434439,-1.0019403,-6.9207573,-0.8205064
16090,Bajo,56.2074394192865,0.880130275978875,-10.094876,15.637415,-11.422825,-5.6995044,-5.474499,7.2590213,-4.339774,5.576068
16091,Muy bajo,56.896149072051,0.890914510646376,-18.713125,-1.6273949,-10.811102,6.3515267,-8.846708,-0.8916904,-7.1547356,-0.79494524
16092,Alto,50.4110654756438,0.7893671269829,9.464036,-0.16404863,5.1126666,-2.8850546,5.242046,0.26220706,4.5318794,0.22726858
16093,Medio,53.2808423535473,0.834303838949185,0.534726,-4.0063014,0.9867215,1.7084295,0.72817147,-1.2297335,0.85821694,-0.7182821
16094,Bajo,54.6605429720598,0.855908030470548,3.746165,-19.877539,6.069872,9.274172,0.6532592,-8.209606,0.21754946,-6.2978854
16095,Bajo,56.1137722418496,0.878663578339214,-16.531958,-1.3064711,-9.7393055,5.9807954,-8.109378,-0.99966836,-6.658658,-0.8803401
16096,Alto,51.9390523450763,0.813293274819911,8.269535,-5.234885,4.6903634,1.4596019,3.3357875,-2.1436172,2.657066,-1.7033687
16097,Alto,51.7136160943774,0.809763256879347,9.884384,-1.1323628,5.436401,-2.4652388,5.320942,-0.26107073,4.5228395,-0.37043512
16098,Bajo,54.9490922131266,0.860426310004315,-6.8411593,0.12891309,-3.973632,1.8509471,-2.508411,0.39623645,-1.8029225,0.33244193
16099,Alto,51.9060997469425,0.812777282994107,14.963004,-13.332506,10.352769,2.4630644,6.2517037,-5.0251865,4.8064175,-3.7669394
16100,Medio,54.35921924879,0.851189720324056,2.5377429,-12.272409,3.287296,5.450306,0.47895086,-4.421146,0.20710333,-3.2071078
16101,Alto,48.781870097246,0.763856194749954,8.9241705,1.6543384,4.0601997,-2.8742263,4.6356206,0.67324483,4.067674,0.82582146
16102,Muy bajo,58.3570321766065,0.913789906915435,-30.48669,13.422683,-20.228333,0.09897651,-13.045934,6.0027757,-10.416743,4.569539
16103,Bajo,56.2651132511765,0.88103336792013,-13.971117,-0.6395777,-8.382221,5.024272,-6.6953516,-0.7935783,-5.386835,-0.6966855
16104,Bajo,54.6564283252631,0.855843600828171,3.9320087,-18.447157,5.7114215,8.289902,0.9123845,-7.163795,0.41695485,-5.3852754
16105,Muy bajo,56.6624752994663,0.88725550457745,-14.47886,0.252488,-8.82988,4.483635,-6.820676,-0.20923257,-5.4725323,-0.13751729
16106,Bajo,56.3826286444353,0.882873495429392,-13.479128,-0.1236096,-8.306058,4.610031,-6.533722,-0.5466056,-5.244513,-0.48651046
16107,Muy bajo,57.6541687032487,0.902784043115676,-17.624037,10.393092,-12.520282,0.060542237,-8.011675,3.3104033,-6.454986,2.305396
16108,Muy bajo,57.8827980507358,0.906364060508029,-20.589533,4.577497,-13.590556,4.6038194,-10.231266,1.1665242,-8.288189,0.92576283
16109,Bajo,56.0782728068268,0.878107706592226,-3.019324,-20.17133,2.0949214,11.0819645,-2.3766084,-7.516441,-2.170763,-5.6142826
16110,Bajo,55.8575084383995,0.874650843826058,-10.4623375,0.7150438,-5.968619,3.3021505,-4.4577928,-0.53854454,-3.322079,-0.4817901
16111,Bajo,55.744150794406,0.872875820883844,-9.20892,-1.7681211,-5.922069,3.984766,-4.3661194,-0.24921182,-3.2970183,-0.06864802
16112,Bajo,56.199890625095,0.880012072367685,-12.754781,12.59084,-9.674297,-1.5259196,-5.8318415,3.80037,-4.803491,2.854578
16113,Bajo,55.6952749999113,0.872110493963746,-10.943241,-0.9254181,5.0268693,9.079312,-0.1690956,-7.3146133,-0.6487236,-5.3661504
17001,Bajo,55.5938630597967,0.870522524119135,-9.801272,6.636195,-6.926274,0.032523043,-3.966866,1.4651908,-2.9698346,0.6418371
17002,Bajo,54.9390370623568,0.86026886033727,-10.853911,18.362522,-8.624545,-5.6921487,-3.8237557,6.6342106,-3.200748,4.732144
17003,Medio,54.3530576543147,0.85109323832982,-2.5927393,9.812275,-4.5500765,-4.640173,-1.0499244,4.1061654,-0.9516331,2.9754436
17004,Bajo,55.5629529988975,0.870038515583774,-8.9854555,8.016554,-7.8049793,-1.183811,-4.5080423,2.844953,-3.6497037,2.0933173
17005,Bajo,55.1114422959897,0.862968486355201,-0.9276395,-12.031198,1.4087557,6.1083484,-0.86143523,-4.1766996,-0.75420636,-3.01943
17006,Muy bajo,57.9580385580829,0.907542222138952,-25.3832,13.54437,-17.288658,-0.8039868,-10.559799,5.646464,-8.299925,4.2371593
17007,Muy bajo,59.8665562109064,0.937426952449469,-31.816792,12.159348,-20.77143,1.0176517,-13.690432,5.557143,-10.939815,4.2263675
17008,Muy bajo,58.7152993650159,0.919399872476342,-25.52985,10.200468,-16.936867,1.0446591,-11.096313,4.349817,-8.826656,3.2609527
17009,Bajo,55.9324009093389,0.875823555691206,-11.7438755,18.516462,-13.373446,-5.3711314,-6.852394,7.4524384,-5.4565625,5.714664
17010,Bajo,55.7685412410388,0.873257741333306,-8.866074,9.644147,-8.27289,-2.8204982,-4.4790287,3.9024646,-3.6498318,2.953674
17011,Muy bajo,59.2033181473043,0.927041567418791,-27.636839,11.997282,-18.60096,0.4930937,-12.085995,5.2254777,-9.617545,3.9504433
17012,Muy bajo,57.6666492097488,0.902979470478029,-18.797817,9.695718,-13.492623,0.40333912,-8.82497,3.722921,-7.083049,2.795307
17013,Bajo,56.1381289761248,0.879044970900076,-10.021817,7.36658,-7.840637,-0.73214567,-4.6079745,2.7288074,-3.692607,1.9927458
17014,Bajo,55.9424011163551,0.875980145015536,-5.1349025,-13.116138,-0.65920705,7.6824064,-2.8151114,-4.3330975,-2.4157047,-3.066276
17015,Muy bajo,56.5617138008141,0.885677719740904,-11.899225,6.0620613,-8.769092,0.71156824,-5.758792,2.058591,-4.621474,1.4379435
17016,Bajo,55.272686546171,0.865493346905303,-6.1470118,8.742777,-5.252501,-1.5531785,-2.3904312,1.8909994,-1.7274146,0.53896797
17017,Muy bajo,56.7295573982754,0.888305916884932,-14.388511,8.162239,-10.323403,0.15778702,-6.5566187,2.8947463,-5.2750306,2.1201844
17018,Muy bajo,57.6801965323474,0.903191602695768,-23.067863,13.226013,-14.683684,-0.3781457,-9.02644,4.6080894,-7.1911645,3.4783156
17019,Bajo,55.0676136184833,0.862282190262939,-7.069507,7.2260003,-6.260385,-1.4241709,-3.1064937,2.6111424,-2.392686,1.8879302
17020,Bajo,55.8013241636197,0.873771076276093,-11.481562,18.579405,-13.204549,-5.5327168,-6.6378975,7.5342245,-5.24037,5.7841396
17021,Bajo,55.9889657770181,0.876709282796293,-5.5900207,-12.571095,-1.1364632,7.404844,-3.0152206,-3.9854662,-2.5701385,-2.7987893
17022,Bajo,56.417741353284,0.883423311582711,-9.86456,10.771877,-10.009992,-3.0004444,-5.0078473,4.7886033,-3.9853632,3.696863
17023,Medio,52.7432378319901,0.825885700339526,14.684956,8.615143,5.7860007,-9.254818,7.5675864,4.0987597,6.43834,3.246843
17024,Bajo,56.4150412871134,0.883381032304229,-11.877709,7.3354073,-9.191958,-0.40104815,-5.73402,3.0536318,-4.6480546,2.2892919
17025,Bajo,56.3191714903408,0.881879844711212,-11.824868,7.0228233,-8.902348,-0.050168734,-5.653976,2.7546809,-4.5774136,2.0559342
17026,Bajo,55.389973766087,0.867329901537572,-9.003959,9.635496,-8.3092165,-3.5996225,-4.334817,4.123892,-3.4562159,3.1667776
17027,Medio,52.9232765906559,0.828704856735699,14.01226,9.609275,5.057806,-9.773119,7.1932063,4.7080812,6.1046395,3.7550874
17028,Muy bajo,57.0851818212047,0.893874500416425,-16.11045,10.40845,-11.992503,-0.36404213,-7.5460544,3.743021,-6.0932164,2.8140876
17029,Muy bajo,57.0586872662098,0.893459632558352,-15.068575,15.266766,-13.748976,-2.5658681,-8.025613,5.1409607,-6.4702497,3.7246706
17030,Bajo,55.8864974298262,0.87510477108708,-8.677765,11.135057,-8.548659,-3.0174801,-4.5948954,4.3390384,-3.8055255,3.3071601
17031,Muy bajo,58.8472052044298,0.921465334344843,-24.651163,10.456304,-15.6973915,0.5562405,-10.210797,4.3192945,-8.186355,3.2634792
17032,Muy bajo,57.0924123849299,0.893987720981402,-12.996444,6.935168,-10.252783,0.056366377,-6.541399,3.046468,-5.2850947,2.258858
17033,Bajo,55.5609322725122,0.870006873820877,-9.048116,7.8475866,-7.262096,-1.1089464,-3.9745677,2.5684562,-3.0832648,1.7656183
17034,Medio,53.3693711847824,0.835690077238495,0.70490056,13.750019,-3.6909182,-7.7206063,0.6598144,5.81788,0.46593976,3.8403761
17035,Medio,54.0726502137528,0.846702448060809,-7.217057,16.187807,-7.5813103,-7.6196165,-1.9867632,7.308871,-2.4630017,5.677452
17036,Bajo,55.4327259116483,0.867999340637811,-3.883054,14.606003,-5.492087,-7.693326,-0.96644557,6.414797,-1.2978622,4.3590045
18001,Bajo,56.165745740119,0.87947741098927,-13.609487,7.745163,-9.843815,-0.03264215,-6.088756,2.9385962,-4.893236,2.1778917
18002,Muy bajo,57.7746965284034,0.90467134111595,-17.573423,5.67529,-11.654437,2.3541064,-8.188216,1.8641644,-6.5681734,1.3013377
