CVE_MUN,GM,IM,IMN,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 200 Component 3,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 300 Component 3,Perplexity 400 Component 1,Perplexity 400 Component 2,Perplexity 400 Component 3
7081,Muy alto,48.6987056909843,0.762553955889921,7.3948107,-3.6945608,-0.4026864,5.623108,-2.2876065,2.4943974,5.121684,-0.9619507,2.4598107
7082,Muy alto,35.9017299159572,0.562171125130602,3.4153192,-5.858469,-0.6936209,7.699685,-4.309331,0.39889792,2.8814323,-4.3383074,0.5402298
7083,Alto,51.8389002231647,0.811725031975037,5.3905444,-1.5024788,0.11828834,3.4688246,-0.90036213,1.6604708,3.660784,-0.047675036,0.9544316
7084,Alto,52.3585588020491,0.819862162098269,4.6319227,-1.4705533,-1.4173659,3.6466146,-0.53443044,0.36975652,2.7146406,-0.115624405,1.0915306
7085,Alto,52.4575014394617,0.821411466099158,4.5178695,-1.2479657,-1.6917403,3.3688965,-0.36350334,0.35309005,2.590297,-0.048162274,0.7493977
7086,Medio,54.1829143338017,0.848429030723386,-1.7752419,-2.6489782,2.6400063,-0.84634733,-2.5853457,1.4592118,-0.78915584,-1.3605871,2.2997286
7087,Alto,51.2573346789155,0.802618524931697,1.508567,-2.7329736,2.684064,1.7878679,-2.7933552,1.1647437,1.690615,-1.6896107,2.0541725
7088,Alto,51.7437643596455,0.810235336755335,3.5363874,-0.5743343,0.33081192,3.283895,-1.1286477,-0.9183544,2.6185257,-0.8326532,-0.064829685
7089,Bajo,55.5116640419866,0.869235401898699,-8.956776,-0.7529996,-1.0685894,-6.8931828,-0.9709459,-0.9251963,-6.642843,-0.9114813,1.7456318
7090,Alto,51.8493451247474,0.811888584597387,5.1047797,-2.2871804,-1.0675178,4.2742505,-0.99734265,0.59302,3.1456804,-0.23266134,1.8165553
7091,Bajo,54.6305559373357,0.85543847524049,-1.7514505,-2.5787024,1.7254802,-0.97935617,-2.055022,1.3787968,-0.84656715,-0.83880055,2.0122771
7092,Alto,50.649014322504,0.79309307476525,5.107713,-2.0814366,-0.6296761,4.406352,-1.101581,0.5103271,3.4047072,-0.76089764,1.1055083
7093,Alto,49.8303546585047,0.780274003776557,6.8272715,-2.9452405,-1.1260175,4.868815,-1.6073779,2.320706,4.5262575,-0.45654592,2.16266
7094,Alto,50.0047965654837,0.783005521264596,6.2199955,-2.6654458,0.34684348,5.054217,-1.9776857,1.995328,4.6971817,-0.92932945,1.4192703
7096,Muy alto,48.3404725600387,0.756944523621499,6.9200845,-3.4062452,1.0705256,6.3871827,-1.9810321,1.1380047,5.124644,-1.6386153,1.6234213
7097,Bajo,55.0724437277739,0.862357823052242,-2.4214175,-1.3280327,1.474777,-1.8518919,-1.3291229,0.4083922,-1.7799486,-0.7732996,0.9446154
7098,Alto,49.5923052604024,0.776546481501695,6.9217143,-3.1196764,-1.176593,4.9385767,-1.677783,2.5219054,4.64952,-0.46926346,2.359237
7099,Alto,51.782928377283,0.810848590765976,3.3356786,-0.57721555,1.7034684,3.2577746,-2.2327082,-0.7144952,3.674117,-0.42835647,-1.6236981
7100,Muy alto,47.4784672250844,0.743446719750927,6.0884924,-1.9239848,2.1080217,5.0458326,-2.9246316,0.946909,5.1878304,-1.4390329,0.13363501
7101,Muy bajo,58.3458969364367,0.913615544551574,-10.6097555,0.57630986,-1.1799678,-8.605969,0.084006585,-0.8221382,-8.182363,-0.22968313,0.8294397
7102,Alto,52.2950494073419,0.818867693364799,2.1684618,-0.29702574,3.7032697,2.2679877,-3.973682,-1.3250648,3.405786,-2.0268202,-2.8244884
7103,Alto,52.5582458193254,0.8229889828793,3.211507,-1.0594611,-0.8114634,2.7022738,-0.75297993,-0.80599827,1.9087137,-0.6007174,0.17434612
7104,Medio,52.9232601681887,0.828704599582718,0.91180956,-0.3360965,1.4306542,1.7375578,-0.24545844,1.4789535,1.2048192,0.27910888,1.4891725
7105,Medio,53.8027392757174,0.84247601841311,2.4020402,-0.74610007,-2.9967642,2.3550115,0.2945891,-1.6604345,1.1368489,0.033971347,0.18892202
7106,Alto,50.853665914174,0.796297633871962,5.358784,-2.4632595,0.1390046,3.6876428,-1.4885194,1.9182773,3.5509512,-0.91054696,1.697163
7107,Alto,51.1558305458545,0.801029111473853,1.4035293,-3.4840882,1.7308342,1.6648611,-2.6060004,1.296492,1.7591163,-1.6690692,1.6108961
7108,Medio,53.7093421570287,0.841013549517598,-0.45468047,-1.9650311,1.9093614,-0.051780865,-1.9249015,0.7033783,-0.12908596,-1.0310584,1.3499701
7109,Alto,49.1812077809565,0.770109267108421,6.8066387,-3.6088147,0.4855452,6.074246,-2.2561631,1.7125816,4.904815,-1.5025944,1.9890623
7110,Alto,50.3962000959717,0.789134355825762,6.3987164,-3.0675123,-1.575372,4.44632,-1.6493002,2.4613864,4.0702467,-0.4594693,2.4697704
7111,Muy alto,46.9222208672218,0.734736675929044,7.285666,-1.8486637,2.6449177,5.5422087,-3.5307696,1.8159612,6.1858497,-1.4258344,0.10641672
7112,Muy alto,44.1093576214964,0.690691152234511,7.1002665,-2.689968,2.8664956,6.1705666,-3.5089805,1.3580228,5.9509025,-2.1998892,0.54463243
7113,Alto,49.4393330730197,0.774151149942576,7.0502534,-3.0138197,-0.9795613,5.092463,-1.687501,2.4141543,4.8051972,-0.5042175,2.177794
7114,Alto,51.4193366673905,0.805155250608916,1.1639302,-2.8518405,2.1726625,1.8871803,-2.2144935,1.2643534,1.8532203,-1.258029,1.7503223
7115,Muy alto,48.6718646044325,0.762133661829946,5.952557,-2.5703952,1.4528949,5.093476,-2.5696507,1.2910002,4.7720766,-1.5182071,0.6938912
7116,Alto,49.0872296767312,0.768637700787977,4.6237917,-1.731398,2.4215324,4.1509175,-3.1732264,0.028333362,4.482743,-1.6365268,-0.84553355
7117,Alto,50.9137510583727,0.797238483608086,5.7811694,-2.2316751,-0.58328587,4.793883,-0.98064786,0.92573667,3.740312,-0.37404907,1.6261925
7118,Alto,49.319821722491,0.772279768520293,7.699147,-2.6362936,-1.3316939,5.1688814,-1.2336019,2.9758687,5.442006,0.043932177,2.085539
7119,Muy alto,47.997792091263,0.751578624397621,8.0743475,-2.928162,-0.23053133,6.0782223,-1.576765,2.67118,5.738294,-0.542524,1.971952
7120,Alto,50.038163850557,0.783528006510743,6.6176934,-2.8105233,0.3430767,5.903203,-1.1902643,0.9765691,4.4811873,-0.9414438,1.9245495
7121,Alto,49.8625241675954,0.780777733517792,7.250203,-3.968545,-0.25569573,5.717432,-2.3302283,2.745473,4.995652,-1.0040979,2.7290583
7122,Medio,53.5005063060139,0.837743470732887,-1.0415462,-3.3866637,2.333744,-0.026159657,-2.012415,2.1023717,-0.006537219,-0.831284,2.4854412
7123,Medio,53.2020823971516,0.83307056764427,-0.052893408,-2.2085333,2.1029005,0.41918662,-1.996659,0.9757579,0.3314757,-1.028174,1.6407675
7124,Alto,51.2981525524098,0.803257676023342,4.816258,-2.5718827,-0.0111572165,3.0842986,-1.8184935,1.3692197,2.816844,-1.0924172,1.5688744
7125,Alto,50.0151909816176,0.78316828335508,6.672591,-2.9815788,-0.2189441,5.4429603,-1.5247537,1.6406308,4.507379,-0.7971153,2.0278685
8001,Muy bajo,57.8792460709196,0.906308441447489,-4.2247696,2.4735026,1.7224053,-3.5249355,1.7340391,1.9882421,-3.590242,1.8112268,0.8327929
8002,Muy bajo,59.6189434907829,0.933549681861274,-7.79985,2.691255,0.79762805,-6.5488663,1.8607239,1.3276482,-6.0354037,1.5626053,-0.073054604
8003,Muy bajo,57.199977652043,0.895672043363067,-2.3688147,3.9404361,-3.0968025,-2.2188485,4.126859,-1.2596993,-2.504307,2.4029634,-2.6396956
8004,Muy bajo,59.7382969251766,0.93541859053666,-7.885397,2.3999393,0.84382266,-6.5875826,1.6024927,1.3077252,-6.066466,1.1960995,-0.3722863
8005,Muy bajo,57.103885926836,0.89416738067963,-3.3685358,1.5589328,2.2754333,-2.7313395,0.5420506,2.2349784,-2.6880972,1.0923066,1.4091765
8006,Bajo,56.4884627618087,0.884530710415418,-1.0158603,5.070056,-2.1636117,-1.1864513,4.679253,0.04886172,-1.5718079,3.5229456,-2.1207948
8007,Muy alto,37.0071329897794,0.579480198849004,4.048157,-6.046892,1.3658911,7.5982566,-3.400539,-1.2993432,4.2201157,-4.4954486,0.7986863
8008,Muy alto,21.4066346942113,0.335198107151815,4.064295,-6.4142947,1.3172346,7.674321,-3.6399372,-1.3987693,4.2354517,-4.69743,0.73518884
8009,Alto,51.0463984941947,0.799315557844239,2.6447577,-4.6287956,1.8252057,1.4842366,-4.6123576,1.3728026,1.6521525,-3.5755768,-2.5423446
8010,Muy bajo,57.6734348889874,0.903085724771102,-4.1536665,2.603021,1.2724459,-3.4458487,1.9787316,1.6305932,-3.4864306,1.9019774,0.46044174
8011,Muy bajo,59.1702578267324,0.926523888809526,-7.312203,1.6726304,1.0404298,-6.0498385,1.0458999,1.3682089,-5.6469407,0.7518837,-0.03233428
8012,Muy alto,36.2118547830645,0.567027248940815,3.921239,-6.092172,1.0926738,7.6379976,-3.5895984,-1.1049254,3.9777966,-4.496733,0.714716
8013,Muy bajo,57.3475230143538,0.897982398394209,-4.6840215,1.9179454,0.84951496,-3.8599598,1.4706185,1.1317774,-3.7890878,1.2598914,0.16084212
8014,Bajo,56.5218322717029,0.885053230499164,-0.22112845,3.5615618,-3.5627096,-0.27574742,4.064914,-1.4633489,-0.7920868,2.3465312,-2.7665105
8015,Bajo,55.9134308710109,0.875526511292076,0.9548296,4.3165045,-2.6227918,0.5546304,4.16228,-0.08907225,0.050955936,3.1588118,-2.0746422
8016,Muy bajo,57.2047721222766,0.895747118094339,-1.7439994,3.6957386,-3.2355502,-1.654,4.001169,-1.3835392,-2.010597,2.2602618,-2.658427
8017,Muy bajo,59.7550793825456,0.935681380462485,-8.65396,3.0199587,-0.3256548,-7.373114,2.1666648,0.45784664,-6.870169,1.756286,0.29577902
8018,Bajo,55.5399045676485,0.869677609227504,0.68501776,4.704018,-2.2597482,0.2458476,4.2792616,0.2745906,-0.16457658,3.432521,-2.032116
8019,Muy bajo,61.1241347126691,0.957118881582995,-11.582548,1.0645152,-1.4406066,-9.310862,0.48969036,-1.2546796,-8.890679,-0.2535949,0.53858626
8020,Muy alto,46.9759049848856,0.735577294498103,4.1401024,-5.4221487,1.4905045,7.424465,-2.824893,-1.1691922,4.283902,-4.092432,1.0328627
8021,Muy bajo,59.8239321190413,0.936759518491897,-8.777372,2.1329565,0.23104033,-7.2919273,1.3431916,0.7391312,-6.718767,1.024538,0.038551018
8022,Bajo,55.1876973474337,0.864162534334713,0.8151455,4.624399,-2.2523437,0.4212262,4.397815,0.06928448,-0.019828789,3.3630757,-2.2437997
8023,Bajo,56.0690248832298,0.877962896979267,-1.9262222,4.1144457,-1.2629774,-2.029742,3.8450534,0.27367422,-2.2650356,3.0479012,-1.467879
8024,Muy bajo,57.73560443975,0.904059213413096,-2.1051524,4.987825,-2.4114823,-2.0938282,4.751645,-0.34199825,-2.415294,3.3417432,-2.30422
8025,Muy bajo,57.0518593120914,0.893352716299496,-0.85825396,4.1726937,-3.0198667,-0.9235415,4.298455,-0.9053369,-1.353801,2.7587185,-2.5146444
8026,Bajo,56.1824495534136,0.87973896945834,0.09321611,4.8170204,-2.403488,-0.24211366,4.5364804,-0.009487621,-0.70151025,3.424224,-2.2117987
8027,Muy alto,40.5223159301178,0.634523071524942,4.1052346,-5.9092426,1.4562929,7.5511603,-3.2577927,-1.3039211,4.283185,-4.4124784,0.8543388
8028,Bajo,56.2443673197374,0.880708515506436,0.8963495,2.9194703,-3.4372418,0.7009424,3.539592,-1.2823201,-0.022708021,2.182425,-1.9915462
8029,Muy alto,39.3476294612872,0.616129116264177,4.1248245,-5.95933,1.4395479,7.58252,-3.2649095,-1.3110626,4.2840233,-4.438249,0.87249064
8030,Muy alto,45.9632185719232,0.719720034652625,3.933164,-5.364348,1.2565382,7.488685,-2.9280963,-1.0177902,4.1204505,-4.0544047,0.96680236
8031,Bajo,55.9626734119232,0.876297580950661,-2.6210234,2.284381,0.8527007,-2.1079545,1.8743758,1.2745813,-2.2541208,1.8567716,0.25277007
8032,Muy bajo,59.787543846929,0.936189728793106,-8.59034,2.1492422,0.50868845,-7.151936,1.3193678,0.99284184,-6.5463214,1.05914,0.036562916
8033,Bajo,56.1289051917859,0.878900539274304,0.8941271,4.2094035,-2.6730044,0.5069952,4.0813546,-0.15611304,-0.01275431,3.074642,-2.0189292
8034,Muy bajo,56.6376640852616,0.886866995493405,0.40658677,4.327581,-2.8378987,0.12171902,4.3062763,-0.40813747,-0.40421414,3.0886457,-2.2253747
8035,Bajo,55.7900940274089,0.8735952279723,0.60973394,4.646189,-2.2622712,0.23212898,4.194706,0.20559289,-0.18720227,3.3119924,-1.9027451
8036,Muy bajo,58.8406142114328,0.921362128567362,-7.1177344,1.3502922,1.0460405,-5.8664675,0.7983698,1.3032391,-5.4894876,0.5277576,0.07367835
8037,Muy bajo,59.0676837282585,0.924917721182414,-12.115669,0.683265,-1.7898449,-9.535033,0.28314632,-1.8115758,-9.243776,-0.67385143,0.55809593
8038,Muy bajo,57.1009447936851,0.894121326627736,-1.2760043,4.335178,-2.7040374,-1.3252274,4.307635,-0.6992347,-1.7045585,2.8456662,-2.3904111
8039,Muy bajo,56.6285335688641,0.886724024313792,-1.2898546,3.364089,-3.2195506,-1.2313771,3.7537363,-1.4629803,-1.6194993,2.0458372,-2.6006896
8040,Muy bajo,57.308730023454,0.897374954145914,-4.7368784,2.939532,0.9601662,-3.9989424,2.3362532,1.4429994,-3.970045,2.0773735,0.22136904
8041,Muy alto,43.8861029969325,0.687195295522998,4.2362084,-5.669571,1.5681319,7.4547377,-2.975582,-1.2868184,4.3600307,-4.246832,0.97165316
8042,Bajo,54.9020494158249,0.859689685269232,2.086635,4.120256,-2.6926348,1.5351012,3.927639,0.25194272,1.0391594,3.2226508,-1.7717402
8043,Bajo,56.3693172154256,0.882665056976955,0.014630855,3.8351367,-2.8903422,-0.15297735,3.955006,-0.7806666,-0.63473225,2.606804,-2.2427845
8044,Bajo,56.5311710069503,0.885199462096183,-1.0305592,3.2747366,-3.321977,-0.9877221,3.7272832,-1.5493281,-1.4109209,1.9867938,-2.6381366
8045,Muy bajo,58.5300430129362,0.916499015828764,-5.660788,2.121024,1.2074404,-4.7561274,1.5175698,1.4865549,-4.6020827,1.3579373,0.3779632
8046,Muy alto,39.5596311496211,0.619448767655328,4.0851073,-5.8975286,1.3362195,7.5894213,-3.2743979,-1.2065797,4.211058,-4.3795385,0.8678279
8047,Medio,52.8473147515901,0.827515400053958,0.54146826,3.732481,-0.0035464452,2.5252159,1.2493294,-3.5385125,1.088048,0.49038845,-3.7149076
8048,Muy bajo,57.3583167051025,0.898151412569479,-1.6535267,4.8692193,-2.4384422,-1.6871449,4.647354,-0.3519086,-2.0341985,3.2627573,-2.301773
8049,Alto,49.1095128896613,0.768986624890346,2.5230033,-4.724763,0.817517,2.079655,-4.795151,1.5298165,1.8874497,-3.5377429,-1.7643245
8050,Muy bajo,59.7135984544129,0.935031846857992,-8.025478,2.3195682,0.94813365,-6.705717,1.4747406,1.3992101,-6.148314,1.2504873,0.030766025
8051,Medio,53.6372905228771,0.839885321202882,-1.0328748,4.273718,0.094694525,-2.9755495,4.4843445,0.84521776,-0.18815887,-0.3184456,-4.294933
8052,Muy bajo,58.592368680844,0.917474949047979,-5.607466,1.0673834,2.5351095,-4.3506875,0.49575645,2.4766827,-4.3258185,1.0578079,1.3808181
8053,Bajo,56.1029084642484,0.878493466701374,1.1739006,3.3978457,-3.0537472,0.84939253,3.6753175,-0.6727005,0.17870243,2.5750299,-1.8380303
8054,Muy bajo,57.3957015514393,0.89873680723367,-1.4377705,5.519887,-1.74628,-1.6100729,4.86213,0.59812427,-1.9900374,3.9427135,-1.6762991
8055,Muy bajo,57.7002206334115,0.90350515225038,-4.181308,2.4506648,-0.46501607,-3.357769,2.4357786,0.1460549,-3.24698,1.7915927,-0.9854237
8056,Bajo,55.0714721618796,0.86234260968249,1.6652519,3.7949512,-2.5234962,1.112249,3.666871,0.03234854,0.67491806,2.8689885,-1.8785089
8057,Medio,53.8065434665338,0.842535586746907,0.9387232,4.324847,-1.2494429,0.8963534,4.713086,-0.621741,0.5160136,2.820001,-3.022644
8058,Muy bajo,57.522137155796,0.90071661283424,-2.2127843,4.1456313,-2.9620814,-2.1018233,4.2455983,-1.0592546,-2.4044583,2.5992558,-2.5500312
8059,Muy bajo,57.9758583067828,0.907821254603393,-3.45518,4.122044,-3.0175774,-3.2354002,4.2353263,-1.191195,-3.445403,2.5312243,-2.604213
8060,Muy bajo,59.0695487231787,0.924946924407303,-7.7914085,3.0464268,0.48074833,-6.596306,2.2064002,1.1101781,-6.0930634,1.8121662,-0.16230325
8061,Bajo,56.3293489861721,0.88203921013165,-0.4429176,4.898249,-2.4183958,-0.6769504,4.645408,-0.15645225,-1.1148881,3.3962674,-2.3049948
8062,Muy bajo,58.2701677860254,0.912429731450323,-5.1051207,2.9933467,-0.61222774,-4.2803416,2.8150327,0.14500155,-4.11896,2.0617623,-1.093529
8063,Medio,53.9090226568948,0.844140268245057,0.61171997,4.054813,-0.45251322,0.82072824,4.9325175,-1.556828,0.3985794,2.3145473,-3.635516
8064,Bajo,55.0102836569811,0.861384482853384,1.0456312,4.176733,-2.298863,0.5409691,3.876978,0.08511145,0.16537154,3.0105362,-2.117309
8065,Muy alto,36.7851601354547,0.576004412875563,4.094945,-6.0752344,1.4125291,7.6098075,-3.3655615,-1.3409903,4.2681103,-4.513285,0.8312122
8066,Muy alto,41.6391520113259,0.652011170227399,4.1657844,-5.807452,1.4775743,7.5302286,-3.1321583,-1.2730178,4.309244,-4.33208,0.9192151
8067,Bajo,56.0284819036415,0.877328050343614,-0.029328605,4.522491,-2.528984,-0.28040963,4.3679757,-0.30243644,-0.73234266,3.1235933,-2.283328
9002,Muy bajo,60.637957252589,0.949506019183713,-10.378536,1.5601135,-0.74993515,-8.561038,0.8319673,-0.26305798,-8.01987,0.4529603,0.419521
9003,Muy bajo,60.8769530595478,0.953248360904127,-10.928977,1.3314234,-1.0708723,-8.935745,0.64880973,-0.6964816,-8.43555,0.13209534,0.51157594
9004,Muy bajo,60.4421617230741,0.946440133685141,-9.57994,2.468451,-0.19938798,-8.021928,1.589545,0.42795724,-7.4362173,1.2181216,0.080175035
9005,Muy bajo,60.0921224607171,0.940959005995201,-11.802465,0.8215416,-1.6102445,-9.3974085,0.34494454,-1.5180557,-9.039548,-0.47284684,0.57534266
9006,Muy bajo,60.4422454901315,0.94644144536068,-10.229993,1.5008632,-0.7045307,-8.437836,0.7895146,-0.20641416,-7.898357,0.4524144,0.4427491
9007,Muy bajo,59.5445475030509,0.932384744232185,-12.204514,0.675093,-1.8319169,-9.581845,0.28864908,-1.8889954,-9.312385,-0.7174461,0.539563
9008,Muy bajo,59.6833405260121,0.934558049809966,-9.303029,1.4680531,-0.26442853,-7.6877923,0.80098855,0.25864008,-7.1429024,0.59997916,0.41073877
9009,Muy bajo,57.2813027602769,0.896945481375781,-7.1813197,-0.87101895,-0.2954017,-5.810094,-0.7854057,-0.2251137,-5.610779,-0.4623572,1.3698946
9010,Muy bajo,60.4870520786772,0.947143054178834,-11.251181,1.119265,-1.2842815,-9.113936,0.5060271,-1.0014101,-8.659931,-0.103580676,0.56742114
9011,Muy bajo,59.325104804355,0.928948576974607,-9.907524,0.9025282,-0.7863599,-8.098343,0.33707958,-0.3240399,-7.6283183,0.12686126,0.7091826
9012,Muy bajo,59.5683005202987,0.932756683424605,-11.010564,0.91291875,-1.2413625,-8.937139,0.35417753,-0.9238897,-8.492127,-0.1370016,0.6546651
9013,Muy bajo,58.5571719595363,0.916923817376475,-10.045572,0.6198463,-0.93256724,-8.171814,0.11014404,-0.50738525,-7.73174,-0.07045458,0.853521
9014,Muy bajo,62.3971454880912,0.977052458644538,-10.717523,2.3363488,-0.6485123,-8.920024,1.4777205,-0.12417526,-8.320655,0.92801905,0.04973997
9015,Muy bajo,61.3285335133283,0.960319482334293,-10.865161,1.743056,-0.929449,-8.946525,0.9755105,-0.4928045,-8.408799,0.4327302,0.35255224
9016,Muy bajo,61.2214578697982,0.958642826776515,-10.48068,1.9122483,-0.6735673,-8.681441,1.1133258,-0.16431269,-8.104973,0.6648291,0.25467366
9017,Muy bajo,60.3845963564287,0.945538740158663,-10.341418,1.3814329,-0.80404,-8.512087,0.6944509,-0.3259216,-7.9901967,0.34648615,0.5042998
10001,Muy bajo,56.6960494329267,0.887781228781461,-3.7531607,1.1148185,-1.0850341,-3.1154156,1.515922,-0.71402144,-3.2047687,0.30224222,-1.5256048
10002,Alto,50.8021460659875,0.795490904750848,3.6248775,-2.603242,-0.23672074,5.159671,-0.708981,-1.1374965,4.4148307,0.6637238,-1.6694742
10003,Bajo,55.3986423304642,0.867465639191456,0.38070977,1.8798093,-4.22474,0.17941423,3.024923,-2.6634002,-0.46680242,0.3877505,-3.0583327
10004,Muy bajo,56.9816697852868,0.892253645994292,-4.38025,1.69337,-1.0704098,-3.6174588,1.7997565,-0.50233877,-3.4525363,1.0504553,-1.1463562
10005,Muy bajo,59.5910145755833,0.933112353918632,-10.946565,0.82703805,-1.2371675,-8.886958,0.29061404,-0.9149457,-8.447171,-0.16734943,0.6851437
10006,Medio,54.341867581474,0.850918017362644,0.58081263,0.04390542,-1.9413215,0.39363733,0.994142,-1.4380337,0.3720228,0.0047457977,-1.8920381
10007,Muy bajo,59.2730388873649,0.928133297176008,-9.763102,0.8850222,-0.7996607,-7.967836,0.34569445,-0.32843006,-7.524138,0.12138945,0.70895237
10008,Muy bajo,57.895155666715,0.906557563575854,-4.6751995,1.3856248,-0.04839823,-3.9132278,1.3407631,0.35307565,-3.8467457,0.82802033,-0.54493105
10009,Medio,52.9964160469859,0.82985011883178,0.15785575,3.7878602,0.08436159,2.2887666,1.1573429,-3.6500046,0.61672187,-0.105768844,-3.7813754
10010,Muy bajo,56.6751793788539,0.887454432780069,-1.4376602,3.081261,-3.3340392,-1.3500218,3.5768795,-1.672413,-1.7287524,1.808854,-2.6466742
10011,Bajo,55.6061648400237,0.870715152876789,-0.16075328,3.5687149,-2.2241316,-0.33695918,3.606306,-0.70014757,-0.6552228,2.3630219,-2.6125696
10012,Muy bajo,58.8038790671402,0.920786907332978,-7.9757824,1.5978982,-0.36591023,-6.5863147,1.1443306,0.18323147,-6.233369,0.800394,0.21600708
10013,Muy bajo,56.7490494471011,0.888611135241961,-3.8471973,0.84329945,1.2375808,-3.14086,0.45524016,1.0783606,-3.1448429,0.54473174,0.65712875
10014,Muy alto,28.2229952282718,0.441932826612379,4.0666714,-6.3276243,1.3496785,7.642485,-3.583556,-1.3771247,4.2504544,-4.6416326,0.7470413
10015,Bajo,55.8717551228194,0.874873927076598,-0.23802896,2.09776,-3.0394754,-0.25408825,2.7334955,-1.6753287,-0.7210621,1.280995,-2.1064343
10016,Muy bajo,56.885686159889,0.890750676003421,-3.2878492,1.15664,-0.78496647,-2.5729656,1.5484391,-0.4398053,-2.531389,0.8202413,-1.1435344
10017,Bajo,55.5609313837748,0.870006859904487,-0.5539054,2.96776,-3.7427554,-0.49269092,3.6791193,-1.9853421,-0.97363394,1.6824123,-2.976598
10018,Muy bajo,57.9369748090193,0.907212393143574,-5.03207,2.1796896,0.73911434,-4.215915,1.746366,1.1190618,-4.1205883,1.4981397,0.0075250138
10019,Alto,50.5858068355353,0.792103333486792,2.5760036,-4.0451264,-0.35760865,2.785161,-4.1242003,1.6287482,2.088783,-3.0431123,-0.039777428
10020,Muy bajo,57.3430224858356,0.897911926381115,-3.8453467,1.0534469,-0.48553276,-3.1670918,1.285008,-0.0961699,-3.1401372,0.6252237,-0.8545978
10021,Muy bajo,56.7246617952508,0.888229258554902,-3.6787314,0.39364168,0.07302042,-3.005358,0.5215502,0.31531867,-2.9873087,0.119364895,-0.20225668
10022,Muy bajo,57.3596245514937,0.898171891623803,-3.969191,1.329595,-0.18131182,-3.2825584,1.3828126,0.23780665,-3.2345772,0.9036262,-0.57345134
10023,Alto,51.5504064424081,0.807207620872542,2.4478054,-4.9264083,1.4262066,1.4672529,-4.8307633,1.5327622,1.0736455,-3.4715278,-2.6025612
10024,Muy bajo,56.9146939292816,0.891204897301256,-3.5210662,0.75904274,-0.51455975,-2.832154,1.051233,-0.2130334,-2.7870607,0.44427505,-0.76017725
10025,Bajo,55.0338068365764,0.861752823108038,1.0661849,3.7351315,-2.961599,0.8360108,3.995925,-0.756378,0.26941082,2.659462,-2.3663943
10026,Bajo,54.9460377012624,0.860378480599564,-1.1922663,4.279425,0.3783662,-3.6715455,4.3068266,0.79229367,-0.505022,-0.64557296,-4.2808037
10027,Alto,52.2075436392665,0.817497474820746,2.8312252,-0.14223878,3.0520098,2.856485,-3.369756,-1.6472886,3.4668472,-1.3376757,-2.6704915
10028,Muy bajo,56.5545756981802,0.885565946987937,-1.2663726,3.095624,-2.8635626,-1.2328835,3.425757,-1.3086982,-1.5817137,1.9020338,-2.3790362
