CVE_MUN,GM,IM,IMN,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2,SOM labels
21187,Alto,50.0121913399928,0.783121313141913,18.720333,-0.048049238,12.849942,-3.5764973,7.9130774,-4.1350307,6.403655,-3.2226002,0
21188,Alto,52.5501768688809,0.822862634345102,11.468472,-11.092472,6.770027,0.4919751,6.452766,0.41805917,5.1573834,0.026343599,0
21189,Bajo,55.0300583594463,0.861694127173031,-2.8618324,11.733716,-1.8302928,5.6647687,-3.2179823,-2.9942372,-2.5745063,-2.5145996,4
21190,Medio,53.8373754511084,0.843018372715685,-0.07223861,-13.568897,0.35174254,-4.976115,2.6876123,3.5096486,2.009163,2.4216948,0
21191,Alto,52.3667925793858,0.819991091592202,7.5958514,8.55038,8.774366,-7.080936,0.2287892,-5.0775337,0.41706398,-4.249285,4
21192,Medio,53.1299697299529,0.831941383636976,10.915264,-9.646499,6.7818117,-0.5208258,5.7268877,0.6735689,4.367397,0.37983942,0
21193,Alto,52.2510995530557,0.818179499812809,5.4744477,-2.2461815,4.285634,-9.131806,2.7990968,-1.3043377,2.2556746,-1.3528543,0
21194,Medio,53.2053337617747,0.83312147948926,9.19964,9.909485,11.376427,-9.517342,1.5501047,-6.531224,1.4241896,-5.588692,4
21195,Muy alto,47.961470070223,0.751009872098418,22.164871,0.60630953,15.214761,-2.9284003,9.6983185,-4.859767,7.9783797,-3.7646263,2
21196,Medio,53.5318022845794,0.838233522201811,3.4520476,-14.694713,3.2995033,-4.511187,3.8688867,3.590051,2.8310251,2.5153072,0
21197,Bajo,54.8332525957009,0.858612422812379,-2.9967327,12.204271,-2.3355625,5.9442596,-3.7366188,-3.0432942,-3.0094705,-2.553454,4
21198,Muy alto,47.3105916797851,0.740818022348219,19.565454,7.9805784,15.087737,-8.083019,6.678883,-8.032175,5.4573584,-6.656198,0
21199,Medio,53.302421367153,0.834641736270187,2.82694,11.770331,2.3270497,5.1935015,7.0383973,-1.1031218,5.499731,-0.9442717,2
21200,Alto,51.7114974267485,0.809730081492882,15.444489,-6.3847723,10.092721,-1.4334522,7.338131,-0.8616721,5.836939,-0.6378894,0
21201,Medio,53.5894645863985,0.839136433598202,10.91407,-13.491816,5.5137763,-0.40932238,6.603257,2.262153,5.169029,1.7233074,0
21202,Alto,50.3628397177973,0.788611978732041,18.132849,-7.1919346,11.813893,-0.7745114,8.822387,-1.8831384,6.9951215,-1.6472441,2
21203,Medio,53.7538779911098,0.841710918697652,0.53590524,14.030918,0.064771675,6.816872,-2.3542569,-4.6351213,-1.7909632,-3.8141582,4
21204,Bajo,55.0249356160415,0.861613912140765,-3.660993,-9.033541,-2.4598007,-2.711542,0.02508937,2.8423293,-0.24810798,1.9230052,3
21205,Bajo,54.6532094547855,0.855793197796276,-1.2210187,13.309557,-0.5650844,6.6034536,-2.8750815,-4.04766,-2.28026,-3.3516004,4
21206,Alto,51.2381892993837,0.802318734933343,12.640383,0.097168565,8.4108715,-5.858019,5.5173182,-2.9083436,4.5711465,-2.3354454,0
21207,Medio,53.7486832996587,0.841629577059113,0.77388394,9.475738,1.4379783,3.4519758,-0.5695655,-2.618148,-0.024809077,-1.9705276,0
21208,Bajo,55.4248903782217,0.867876647089262,-7.502285,9.468329,-5.1921425,4.582272,-4.529073,-1.091587,-3.566864,-0.9147011,4
21209,Medio,53.1390993259828,0.832084340404914,7.844897,-9.16928,5.3366914,-3.721935,4.3826427,1.1753137,3.2932336,0.74086875,0
21210,Medio,52.8592160058735,0.827701757132757,14.027507,-9.861761,8.294131,-0.30345744,7.202066,0.18376294,5.6446137,0.08104608,0
21211,Muy bajo,57.252353704232,0.896492179447259,-14.047895,12.068498,-8.666146,6.466819,-7.802229,-0.45790398,-6.3734345,-0.44731218,1
21212,Alto,51.1929186929248,0.801609860240454,19.481943,-7.616905,11.731677,0.20178121,9.186961,-1.6023129,7.294047,-1.334883,2
21213,Alto,51.1222954884227,0.800503999146066,18.723154,-9.224665,10.948156,-0.18246561,8.669068,-1.0435293,6.805367,-0.9005783,0
21214,Medio,54.4523364875769,0.852647806689821,1.1155093,13.668483,0.43108162,6.62665,-2.2608902,-4.585772,-1.8137581,-3.778912,1
21215,Alto,52.1303951170637,0.816289436332617,16.240215,-13.158303,8.592881,-1.4323453,8.60289,0.8938382,6.7933354,0.66484076,0
21216,Alto,50.7778393792522,0.79511029586481,16.594824,-11.466221,9.533549,-1.3599448,8.896579,0.087456755,7.0821548,-0.038293242,0
21217,Muy alto,48.1038208578218,0.753238887318993,26.120184,-8.4913025,15.399008,2.033686,12.213071,-2.2743359,9.812443,-1.7254053,2
22001,Medio,52.6384709850884,0.824245197323738,1.9725434,-1.3927894,3.2052493,-9.526108,1.6715736,-1.0443314,1.4140035,-1.1789467,3
22002,Alto,51.3061242651513,0.803382501950439,4.8410616,-5.129719,7.370001,-7.4034743,3.4161339,-4.3732786,3.0297546,-3.480028,0
22003,Medio,54.4221025741989,0.85217438568363,1.5836159,-13.451828,-1.639183,-7.04197,1.281596,5.347867,0.5452949,4.035355,3
22004,Medio,53.826877738956,0.842853993153312,0.15909846,-1.279649,2.0790522,-9.658691,0.6758948,-0.49094632,0.5490876,-0.6800207,3
22005,Bajo,54.7822054109821,0.857813094943352,-5.3205066,-2.4221802,-5.3767576,-0.8297552,-1.3172694,1.0642997,-1.109381,0.44440597,3
22006,Muy bajo,60.9170414526895,0.953876089348687,-34.958336,12.131049,-20.247063,7.5618706,-15.059433,3.5188293,-11.966106,2.5096025,1
22007,Bajo,56.1421339340671,0.879107682967649,-10.455032,9.443048,-6.5466256,4.121063,-5.236667,0.009822195,-4.2270207,-0.065963335,4
22008,Bajo,55.8059966055312,0.873844240213671,-8.656397,-20.230246,-6.676957,-8.413333,-0.80455816,7.332422,-1.2642597,5.3852696,3
22009,Bajo,55.3100149130507,0.866077857179799,-10.195058,10.6931505,-6.849715,4.9394836,-5.836709,-0.2439971,-4.761238,-0.2048381,1
22010,Alto,51.8575519546268,0.812017092131644,15.390548,6.4002256,12.127227,-7.980915,5.071063,-6.502806,4.108286,-5.4170613,0
22011,Muy bajo,58.7411801102888,0.919805128928422,-28.844143,8.464051,-17.68994,5.3561673,-12.794508,3.7468154,-10.275049,2.6864836,1
22012,Muy bajo,56.9610052288028,0.891930067799143,-15.402485,8.314431,-9.523802,4.186899,-7.2588797,1.0829344,-5.8523574,0.7159591,1
22013,Medio,53.0975361584982,0.831433519046624,0.43943524,-3.7873895,2.2495759,-7.879557,1.3689919,0.23356406,1.0736916,-0.092005,3
22014,Muy bajo,60.3649833591697,0.945231627917496,-33.243504,12.414033,-19.218437,7.6743107,-14.490802,3.0041661,-11.508324,2.131759,1
22015,Alto,52.5047227244323,0.822150885702731,3.4569445,-5.469179,2.9599962,-7.4241114,1.8572915,0.33432204,1.2560014,0.016736818,3
22016,Muy bajo,58.8118455964751,0.920911652095141,-26.237053,10.941784,-15.914069,6.3692017,-12.042088,2.5038729,-9.618298,1.7457966,1
22017,Muy bajo,57.3416428388048,0.897890323028702,-16.85803,10.527724,-10.379592,5.693341,-8.504083,0.60966694,-6.864669,0.3249165,1
22018,Medio,53.329216499351,0.83506131074894,-0.30088523,-1.0170552,1.9441763,-9.720419,0.5187039,-0.6943026,0.45032874,-0.90511024,3
23001,Muy bajo,58.6782928274151,0.918820401600457,-23.736355,15.92814,-14.299191,9.611575,-12.596041,-0.2384539,-10.1456995,-0.37950888,1
23002,Medio,52.6470861937271,0.824380099501014,2.3341749,3.4070435,3.4024537,4.3684673,0.5908238,-2.9301157,0.50895834,-2.8511453,4
23003,Muy bajo,56.9425144293761,0.891640527614237,-23.308031,19.132744,-13.725904,11.157863,-12.738166,-1.5235131,-10.281619,-1.4665967,1
23004,Muy bajo,57.816395956287,0.90532429612245,-23.362041,13.513051,-13.7736025,7.6685443,-11.117195,0.89122224,-8.791625,0.5280766,1
23005,Muy bajo,59.7140058687239,0.935038226399094,-32.554424,9.896346,-19.019789,6.462184,-13.948862,3.4401176,-11.509733,1.6419618,1
23006,Alto,52.4973224792241,0.82203500816188,2.4281838,3.1947813,3.4792545,4.286141,0.93397707,-2.6046877,0.8454753,-2.5419064,4
23007,Medio,53.5925709996106,0.839185075705829,1.907245,3.3418279,3.1612468,4.052251,0.25457138,-2.0668595,0.20561911,-1.9530482,4
23008,Muy bajo,59.5756301650506,0.932871455460566,-32.61651,9.635705,-19.207287,6.2874594,-14.721628,2.3143167,-11.662972,1.4334276,1
23009,Bajo,56.1479600777296,0.879198912269011,-23.328655,19.223219,-13.746583,11.290449,-12.835407,-1.648358,-10.391012,-1.6178819,1
23010,Medio,53.4834981325083,0.837477146406499,1.4198645,8.716316,2.492488,3.9829967,-0.41661835,-3.0599651,-0.14039892,-2.6489184,4
23011,Muy bajo,58.2496774247571,0.91210888090982,-24.55255,15.095147,-14.74733,8.821003,-12.3251705,0.51143146,-9.816813,0.1851551,1
24001,Medio,52.7831455311126,0.826510599367222,8.988325,6.5676475,9.509784,-8.5857725,2.5472627,-5.3381844,2.090051,-4.3762693,3
24002,Alto,51.228237686878,0.802162906531416,15.60377,6.215627,12.339195,-7.709906,5.3234243,-6.483708,4.34165,-5.4046926,0
24003,Muy alto,47.7391583775157,0.747528780387475,22.001959,3.1380699,15.326935,-4.939095,8.531713,-6.263455,6.898941,-5.075048,2
24004,Medio,52.8996653695929,0.828335137874192,4.6633215,-13.914404,3.9362562,-4.8447266,4.1282525,3.4552476,3.0324397,2.5118065,0
24005,Muy bajo,56.8674867955481,0.890465699286363,-16.301207,11.968634,-10.160443,6.4884377,-8.806978,-0.04332851,-7.1089745,-0.17237517,1
24006,Alto,51.271146015899,0.802834791247269,13.803523,5.5862775,11.303842,-7.514539,4.7604804,-5.7901444,3.9166636,-4.7651978,0
24007,Muy bajo,56.8559405084245,0.890284900499269,-16.177158,10.649162,-9.969218,5.3707404,-8.062347,0.7539179,-6.514171,0.5041423,1
24008,Muy bajo,56.9490245753009,0.891742467439083,-16.24399,11.378467,-9.851527,5.596726,-7.951903,0.673616,-6.374236,0.49403882,1
24009,Bajo,56.3248080815687,0.881968105885254,-11.118331,-14.323073,-7.995478,-5.573532,-2.7786658,6.7339606,-2.8111446,5.076976,3
24010,Medio,54.0303547241637,0.846040159557554,10.722683,8.800389,10.71425,-8.911755,2.5472329,-6.2217164,1.97387,-5.1475873,4
24011,Muy bajo,57.1508218680569,0.894902332197202,-16.03008,11.79298,-9.82882,6.1822615,-8.281391,0.15213118,-6.648825,0.02402055,1
24012,Alto,49.1411941890838,0.769482709947631,17.374428,8.837126,14.021795,-8.613388,5.8366823,-7.769417,4.8454757,-6.3977675,0
24013,Muy bajo,57.4479950111411,0.899555650034457,-19.668663,11.9696245,-12.439079,6.815208,-10.335592,0.740679,-8.317966,0.36995617,1
24014,Alto,50.6319360410292,0.792825652645635,16.601938,8.025417,13.252577,-8.349087,5.4242315,-7.31074,4.442112,-6.080648,0
24015,Bajo,54.6441251091807,0.85565094958702,-5.514055,6.274189,-4.8840404,4.8024635,-5.528188,-2.5940886,-4.62893,-2.2648876,1
24016,Bajo,56.1644359058229,0.879456900807122,-10.519376,12.549742,-6.793897,6.381087,-6.572133,-1.3182048,-5.316795,-1.1243398,1
24017,Alto,49.0070471872958,0.767382154595434,18.558393,7.7203603,14.457945,-8.175994,6.24138,-7.794793,5.0929546,-6.4764295,0
24018,Alto,50.5275187887786,0.791190623795544,15.895492,8.540248,12.601482,-8.092669,5.162014,-6.872372,4.298883,-5.6745954,0
24019,Medio,52.7560430550016,0.82608621231053,4.9003863,-14.50876,4.2284436,-4.3017917,4.587873,3.4726145,3.543791,2.495014,0
24020,Muy bajo,58.2205004740054,0.911652010467355,-21.900574,12.834897,-13.656252,7.074392,-11.124497,1.1121979,-8.947062,0.6608496,1
24021,Medio,54.024823418533,0.845953547009437,-1.2984344,-3.080031,0.9034879,-8.713014,0.17145349,0.8867135,0.0015624661,0.6055194,3
24022,Medio,53.7655679053393,0.841893966485335,-4.6178775,3.092368,3.4067285,-5.508068,-0.38494334,-0.15690371,0.010725246,-0.1250002,0
24023,Medio,52.7614525123718,0.826170916884469,10.303433,8.418637,10.688073,-8.718905,2.9500167,-6.2740664,2.446754,-5.203534,4
24024,Bajo,56.2486785437872,0.880776023275015,-11.350729,13.938649,-9.411778,5.482177,-7.8391633,0.7219828,-6.3859935,0.73673725,1
24025,Bajo,55.3206256899555,0.866244007178839,-6.1268067,6.637108,-4.80527,3.9784992,-4.488217,-0.8744621,-3.6163065,-0.8401482,4
24026,Alto,50.8418683414023,0.79611290030134,13.841038,5.612692,11.587039,-7.444548,4.9205046,-5.9844403,4.0949016,-4.944046,0
24027,Bajo,55.3762891058499,0.86711561880355,-7.8153214,5.154972,-4.9278345,3.0623453,-4.3712635,-0.33369455,-3.6609082,-0.6424613,1
24028,Muy bajo,60.4891453569334,0.947175832003057,-33.956287,12.217662,-19.635084,7.63198,-14.6970825,3.241387,-11.650167,2.331876,1
24029,Alto,49.3550330095779,0.772831128271627,17.096865,8.21972,13.647227,-7.7410207,6.022246,-7.2031193,4.9386773,-6.0194497,0
24030,Medio,53.6914001409053,0.840732602515467,4.085427,-15.483265,3.1102169,-3.8253927,4.174245,4.6669765,3.0511806,3.650423,3
24031,Muy alto,44.470323096072,0.696343369201508,20.616396,7.132241,15.545864,-7.2754664,7.4262295,-7.7561812,6.102937,-6.3744826,2
24032,Medio,53.436125099673,0.836735350642556,-2.5663846,1.0239369,-3.9607036,0.9662301,-1.4194634,-0.09513536,-0.9315673,-0.41905925,4
24033,Medio,52.9905728564408,0.829758622599962,5.5488033,-14.721492,4.1585965,-4.0645175,4.808384,3.5696976,3.6917481,2.6421218,0
24034,Medio,53.8250239605539,0.842824965563487,-2.1651857,7.470487,-0.9284741,2.8769507,-2.0530686,-2.066364,-1.6381876,-1.879567,4
24035,Muy bajo,60.2932819776729,0.944108884071898,-32.344067,12.806717,-18.710558,7.7641134,-14.216256,2.745377,-11.299655,1.8995407,1
24036,Alto,51.0909799597704,0.800013641549991,13.814837,5.083139,11.203421,-7.346295,4.913126,-5.562119,4.053274,-4.494447,0
24037,Medio,52.8299731407825,0.827243854563474,11.443942,8.302912,10.468276,-8.445897,2.9651349,-5.9830723,2.3756144,-4.9475126,0
24038,Alto,50.7426627250659,0.794559478416499,16.361814,8.631335,13.022683,-8.487469,5.1915283,-7.2707014,4.2656884,-6.043703,0
24039,Alto,51.1474849551664,0.800898431138449,14.153404,-4.0060773,10.706875,-3.5425494,6.655016,-2.8812099,5.4720874,-2.6219475,0
24040,Bajo,55.0729947470425,0.862366451247121,-7.950277,9.065059,-5.492999,4.845422,-5.066723,-1.108973,-3.9889283,-0.9588236,4
24041,Alto,52.0849415657391,0.815577696977741,12.776527,-5.0619407,9.654284,-3.168022,5.745177,-0.93384445,4.500538,-1.0154263,0
24042,Bajo,55.313302854634,0.866129341769081,-9.021113,9.223645,-5.8874283,5.2569118,-5.595727,-1.2463725,-4.5407863,-1.2470561,1
24043,Alto,52.0499620481921,0.815029966414842,4.73489,-6.213937,4.190265,-6.697801,2.8778389,0.11905604,2.2952092,-0.1663265,0
24044,Medio,53.0245584045777,0.830290788985231,12.98009,6.503032,10.847012,-7.822335,4.140007,-5.8289685,3.3273988,-4.8171854,0
24045,Medio,53.6532692732601,0.840135526195845,-5.1049223,5.02628,-2.986653,1.6541151,-1.6843549,-0.543087,-1.3190907,-0.671156,4
24046,Medio,53.2087507417766,0.833174984640591,0.4957707,-0.7866483,2.1693404,-10.1592865,0.7285425,-0.8296153,0.65294224,-0.99866635,4
24047,Alto,50.9245426773852,0.797407465342851,15.892152,6.386553,12.600011,-7.7612963,5.4499936,-6.6317897,4.444747,-5.524075,0
24048,Bajo,56.4037044105879,0.883203512595661,-8.558383,-13.79466,-6.1733785,-5.364099,-1.6392671,5.8263893,-1.7943712,4.3010974,3
24049,Medio,53.4597667118299,0.837105545386298,-4.293433,3.464426,3.8624501,-5.883317,-0.32772163,-0.80587953,0.07400542,-0.8333005,4
24050,Bajo,54.9862814747408,0.86100864208395,-5.7641497,-2.0768387,-5.712683,-0.58393764,-2.3008733,1.5137501,-1.9347793,1.0593227,3
24051,Medio,54.2892834421812,0.850094622924006,0.8682889,-12.586346,-0.60115546,-5.760345,1.546463,3.4939737,0.82062393,2.5282338,3
24052,Medio,53.5182700837445,0.838021626769846,8.730559,-16.429632,3.368113,-1.975426,5.3217807,3.6968193,3.8966453,2.785394,0
24053,Medio,54.4715615464667,0.85294884435603,-2.2608066,7.169752,-0.16492029,1.1108811,-1.6534383,-1.06429,-1.1403562,-0.42963773,3
24054,Alto,50.8554984945648,0.796326329530433,16.254297,8.589808,13.144573,-8.671787,5.143062,-7.4238715,4.2209535,-6.159689,0
24055,Bajo,54.6456028914154,0.855674089600148,-4.0606184,1.1897805,-5.276004,1.2503436,-3.1380858,0.36256528,-2.873215,0.15898222,4
24056,Bajo,54.6433857629306,0.855639372453711,-3.02372,9.631331,-2.4269693,4.0402226,-3.0600824,-1.7396533,-2.3645504,-1.4603764,4
24057,Alto,52.2664214369757,0.81841941919114,12.950122,-2.4068727,9.92205,-5.0847297,5.620181,-3.547177,4.4341097,-2.8520687,0
24058,Bajo,56.4754894700027,0.884327566720999,-11.668427,9.185996,-7.567433,4.3782535,-6.1223307,0.29271874,-4.956314,0.1817779,4
25001,Muy bajo,58.6651104720047,0.91861398426095,-24.806408,12.046404,-14.869565,6.7355814,-11.562788,1.8896267,-9.23028,1.266357,1
25002,Muy bajo,57.2767511257247,0.89687420911332,-18.474514,5.6492395,-10.788374,2.34761,-4.8661666,5.1733794,-4.0760646,3.85963,3
25003,Alto,51.1903217401136,0.801569195573676,8.316406,-0.3738024,6.2363653,-8.603562,3.9380903,-2.3440053,3.2740815,-2.0259252,0
25004,Bajo,55.9143078455085,0.8755402434922,-6.849508,-1.3882605,-6.6303186,0.11447167,-4.0457354,1.6729282,-3.6122642,1.3293265,4
25005,Bajo,54.7337072126401,0.857053680653496,-4.187589,1.259816,-5.1225753,1.1025875,-2.8156228,0.30044118,-2.4145596,-0.008534558,4
25006,Muy bajo,59.6469560630253,0.933988319756779,-31.463593,10.617131,-18.416542,6.6336117,-13.595347,3.2879243,-10.832051,2.314282,1
25007,Medio,53.3869684021928,0.835965625172646,-1.2770815,2.3040493,3.0976274,-7.0213423,-0.31564778,-0.6980805,-0.11607219,-0.802261,4
25008,Bajo,55.8149847106944,0.873984981431551,-9.927704,-1.3856195,-7.545021,-0.23440534,-4.420539,2.9154077,-3.7726758,2.1834068,4
25009,Bajo,56.4302127899758,0.883618596924488,-10.757042,12.115627,-7.2496495,6.3975244,-7.0365715,-1.033063,-5.7466135,-0.82899976,1
25010,Bajo,55.5428366921348,0.869723522216247,-6.753814,-2.1130724,-5.8055935,0.056992963,-3.4882615,1.1166657,-2.9154298,0.7528573,4
25011,Muy bajo,57.4289427021595,0.89925731739139,-19.051208,6.5873437,-11.4272785,3.645467,-8.370494,2.2927227,-6.7850466,1.6480378,1
25012,Muy bajo,59.6999642591626,0.934818354335429,-31.135883,10.795894,-18.18489,6.7650127,-13.509589,3.0562217,-10.758994,2.1064036,1
25013,Bajo,55.2915596194213,0.865788872966266,-7.958335,0.4462488,-5.348231,0.12264641,-2.8189287,1.8685341,-2.242077,1.3481712,3
25014,Bajo,55.8490496554162,0.874518391056842,-6.7359405,-2.0152915,-6.2050443,-0.20296182,-3.7659335,1.4597758,-3.2846503,1.0778067,4
25015,Muy bajo,59.1357902529321,0.925984174573215,-26.470982,13.049908,-15.659805,7.327544,-12.235694,1.7529067,-9.735774,1.125834,1
25016,Bajo,54.623150870549,0.85532252220043,1.100448,-10.586341,-1.2317051,-6.0379534,0.82414585,4.117729,0.3044678,3.0321972,3
25017,Medio,53.4860304294174,0.837516798651833,3.3175063,-6.414142,2.363079,-6.4991465,1.9800049,0.85959023,1.3208675,0.5202379,3
25018,Muy bajo,56.6904242638884,0.887693146463013,-15.585981,4.597264,-9.927257,1.9627624,-6.6969633,2.590842,-5.4665375,1.8158746,4
26001,Muy bajo,57.175872769858,0.895294594455429,-10.222996,-16.268692,-7.4949403,-6.6344757,-2.0112772,7.159011,-2.2132638,5.3854423,3
26002,Muy bajo,58.6321202733079,0.918097403662658,-19.346125,14.962036,-11.743718,8.129941,-10.387878,-0.31841978,-8.356911,-0.41712713,1
26003,Medio,53.436431860847,0.836740154095614,-1.9882679,1.6251477,-3.9696836,1.119453,-1.5559831,-0.2933351,-0.83464783,-0.8206066,4
26004,Muy bajo,57.2549161127697,0.89653230319879,-15.283667,14.383995,-9.10728,7.7138586,-8.260571,-1.1545222,-6.490057,-1.1109756,1
26005,Muy bajo,56.7328167011922,0.888356953032554,-11.017118,-19.477695,-7.998661,-8.410038,-1.6408123,8.510276,-1.969524,6.481035,3
26006,Muy bajo,57.2258475694119,0.89607713026524,-9.251835,-17.461456,-6.9718256,-7.3171573,-1.3752787,7.46782,-1.6912129,5.661876,3
26007,Muy bajo,57.6798790210215,0.903186630910294,-10.608989,-16.556948,-7.771542,-6.7006583,-2.2091315,7.3760796,-2.4015186,5.592319,3
26008,Muy bajo,56.5757785718752,0.88589795448142,-4.7013106,-18.618244,-4.6040444,-7.9948335,0.8446472,7.071811,0.17486101,5.385668,3
26009,Bajo,56.473778852233,0.884300780827435,-7.234224,-19.43826,-5.9807878,-8.5077915,-0.22437736,7.812011,-0.77583927,5.9188023,3
26010,Bajo,56.0834054648813,0.878188076874109,-4.84841,-17.118137,-4.4180045,-7.125328,0.38532266,6.382151,-0.17676345,4.800528,3
26011,Muy bajo,57.2258410577153,0.896077028301134,-8.318174,-17.708557,-6.4619026,-7.54506,-0.82818395,7.6085076,-1.2119372,5.8334575,3
26012,Bajo,55.8500469062158,0.874534006616465,-6.8344254,-2.595659,-5.8581376,-0.46825173,-3.3105252,1.4749881,-2.7575624,1.1110319,3
26013,Muy bajo,58.3416456049774,0.913548974617608,-12.225279,-16.390484,-8.900481,-6.6536293,-3.04292,7.8078027,-3.146371,5.951673,3
26014,Muy bajo,57.6960053400689,0.903439146623166,-9.610798,-16.852869,-7.2219706,-6.925028,-1.7368433,7.327799,-1.9960899,5.564248,3
26015,Muy bajo,57.0909438630272,0.893964725972184,-6.8512173,-19.692543,-5.8818264,-8.658505,-0.13839322,7.967011,-0.7235192,6.073729,3
26016,Muy bajo,57.4074407078711,0.898920626085708,-11.675218,-15.851155,-8.504317,-6.389347,-2.8474276,7.466069,-2.9459827,5.667233,3
26017,Muy bajo,57.9384484648941,0.907235468543648,-18.312704,13.54211,-11.080114,7.245457,-9.479958,0.040083297,-7.557022,-0.087971024,1
26018,Muy bajo,59.6178883034836,0.933533159096698,-29.399069,13.509736,-17.126356,7.8665495,-13.322104,2.0061123,-10.604993,1.2814381,1
26019,Muy bajo,59.6750634488765,0.934428442301442,-22.237534,15.369577,-13.923012,8.177888,-12.512417,0.5442278,-10.092621,0.15618324,1
26020,Bajo,56.1536324722873,0.879287734073369,-6.788346,-14.821593,-5.421528,-6.0249877,-0.8875896,5.985716,-1.2089624,4.439236,3
26021,Bajo,56.5022855102437,0.88474715541844,-10.664225,-19.65807,-8.09931,-8.536145,-1.7827715,8.586059,-2.1541739,6.527903,3
26022,Bajo,56.134818243072,0.8789931294281,-11.213011,-20.161137,-6.8285284,-9.548802,-0.6382791,8.792098,-1.1701707,6.7275467,3
26023,Muy bajo,58.6622295656059,0.918568873276175,-12.521343,-16.570318,-9.145327,-6.7818265,-3.1854188,8.01857,-3.2978313,6.1392674,3
26024,Muy bajo,57.668957954668,0.903015622210324,-8.711553,-16.790836,-6.609506,-6.924117,-1.2919658,7.117469,-1.5940878,5.420205,3
26025,Muy bajo,58.5098275043083,0.916182469098091,-24.150532,12.100076,-14.475081,6.6853266,-11.300415,1.7021061,-9.00433,1.1289448,1
26026,Bajo,55.0103346063358,0.861385280649371,-5.7735934,10.338971,-2.4407864,2.3143575,-2.8800178,-0.6343147,-2.1859381,-0.3477966,4
26027,Muy bajo,59.0513582154044,0.924662086371751,-28.488503,10.712528,-17.0307,6.5431094,-12.741223,2.8016238,-10.168897,1.9643792,1
26028,Muy bajo,57.9704555419089,0.907736654824634,-9.239988,-17.011015,-7.076347,-7.0682487,-1.5761325,7.4626555,-1.8545263,5.7341776,3
26029,Muy bajo,58.5191329127171,0.916328178843199,-27.5548,11.00004,-16.57323,6.687062,-12.635885,2.4619887,-10.109411,1.6451149,1
26030,Muy bajo,60.4437538603046,0.946465064338353,-33.69884,11.320827,-19.570755,7.1606894,-14.52872,3.3958955,-11.590326,2.3387465,1
26031,Muy bajo,56.5534097613117,0.885547690039241,-5.888977,-17.575249,-5.067688,-7.3499913,0.11795652,6.7859426,-0.41541913,5.115111,3
26032,Muy bajo,58.0876552525352,0.909571839183216,-10.93322,-17.030458,-8.044982,-7.0343447,-2.2533922,7.7130666,-2.4467645,5.870363,3
26033,Bajo,56.1992942409049,0.880002733821273,-14.153161,8.923086,-8.371994,4.2814064,-6.2840843,0.3753164,-4.8894596,0.21427993,4
26034,Muy bajo,58.3401720959105,0.913525901516341,-11.2546835,-16.82933,-8.226731,-6.9124594,-2.4335153,7.7184505,-2.6072934,5.881019,3
26035,Muy bajo,57.8331698923543,0.905586952616549,-20.593248,5.292586,-12.929995,3.3192346,-9.19127,3.0707426,-7.4896703,2.1974912,1
26036,Muy bajo,59.5683507417418,0.932757469822509,-29.323744,11.792539,-17.20209,7.0356393,-13.022205,2.5723624,-10.364141,1.7797842,1
26037,Muy bajo,57.1525437900721,0.894929295099518,-10.310061,-17.65301,-7.611165,-7.444041,-1.7643439,7.8065195,-2.0258908,5.935532,3
26038,Muy bajo,58.6220537837727,0.917939776446328,-12.249271,-16.007336,-8.9229555,-6.3957005,-3.1804485,7.655382,-3.2632785,5.834667,3
26039,Muy bajo,58.4678341973091,0.915524912353639,-19.42588,14.559669,-11.700523,7.949107,-10.265504,-0.21114823,-8.252389,-0.32251084,1
26040,Bajo,54.8449756322876,0.858795989250078,-2.4277704,-21.569647,-2.5848215,-9.681715,2.2738035,8.050339,1.2506382,6.2073007,3
26041,Muy bajo,60.1560054349981,0.941959324464877,-34.042908,10.416818,-19.847086,6.6870837,-14.497823,3.8103478,-11.5738735,2.6710577,1
26042,Muy bajo,57.9419748391766,0.907290686657167,-23.417728,12.995263,-13.947436,7.2686343,-11.183633,1.1543912,-8.916673,0.69797665,1
26043,Muy bajo,59.0224167609303,0.924208903473248,-21.300446,15.446154,-13.067235,8.36734,-11.493864,-0.049324945,-9.441278,-0.3016465,1
26044,Muy bajo,57.2111792448595,0.89584744471703,-8.062374,-19.21016,-6.4855614,-8.523575,-0.5892822,8.057539,-1.1028556,6.1227927,3
26045,Bajo,55.4563266983392,0.868368896111574,-3.628887,-17.085388,-3.5639887,-7.4801908,0.9032283,6.3237877,0.26168182,4.81467,3
26046,Muy bajo,57.9345151666993,0.907173878567989,-11.173159,-16.356792,-8.149307,-6.600116,-2.5212646,7.463755,-2.673781,5.662439,3
26047,Muy bajo,57.5664020548657,0.901409739549082,-25.272354,5.8745513,-16.05365,3.5257835,-11.224249,4.3256164,-9.182241,3.2534437,1
26048,Muy bajo,58.6392146166767,0.918208491206435,-19.247618,14.935494,-11.6262,8.127041,-10.3150215,-0.3766459,-8.304089,-0.4705469,1
26049,Alto,49.4410849539782,0.77417858196025,8.231114,2.4476624,7.709964,-11.601339,3.5209475,-3.5367231,3.10053,-2.8269656,0
