CVE_MUN,GM,IM,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2
16110,Medio,-0.337,-8.4807205,5.3213997,-5.3807244,0.39966932,-3.460993,1.3920991,-2.4945395,0.762702
16055,Medio,-0.303,-6.541271,12.234424,-5.5469756,-3.6605475,-3.123959,4.4204144,-2.4926262,3.3295834
16038,Alto,0.367,8.741008,11.11183,0.394746,-6.651805,0.4365136,3.3618896,3.6662912,1.484135
16025,Alto,0.186,-2.6549482,10.022061,-0.50877494,-2.899728,2.9650545,-0.26453012,2.5173228,-4.0901175
16065,Medio,-0.05,-2.3778791,17.732393,-1.5902258,-6.80572,-3.0449684,6.304574,-1.9738247,4.677771
16009,Medio,-0.418,-12.634519,3.1793482,-7.5686054,2.4295065,-5.6566854,1.1813024,-4.279912,1.143472
16035,Alto,0.259,2.3889618,4.8056707,8.013564,4.3960238,2.8297548,0.942184,2.3413105,0.412966
16017,Alto,0.096,1.8949925,-2.3523483,6.0429106,5.0829144,1.3667258,-0.38768318,1.0012438,-0.6786267
16085,Medio,-0.303,-8.801238,5.0830154,-5.83448,0.43546563,-3.8809874,1.6993562,-2.927022,1.2388335
16045,Bajo,-0.914,-17.95803,6.213703,-10.812021,1.646323,-7.8095117,2.2205267,-6.1732435,1.8805482
16097,Alto,0.679,12.15647,-0.5860923,11.138767,2.6412132,6.2417436,1.7670985,3.4767804,0.834612
16106,Bajo,-0.8,-12.286724,5.641534,-9.125749,0.6863506,-6.681675,2.5715086,-5.3063397,2.1922827
16083,Medio,-0.317,-16.455767,-11.979945,-6.0976872,5.792895,-6.043509,-1.4628075,-5.0050898,-1.1065651
16020,Medio,-0.288,-8.563655,5.2981133,-5.5482206,0.37334523,-3.575275,1.5466286,-2.5940773,0.962221
16084,Alto,0.172,-0.55630195,15.257666,-1.3136151,-4.747842,-0.69278294,4.459811,-0.5007875,3.2851186
16056,Alto,0.784,17.338034,-18.078617,8.577294,-6.0165954,8.346437,-4.1999164,5.1054883,-5.938156
16073,Medio,-0.266,-6.9740005,7.3168297,-4.927116,-1.4159585,-3.1474574,2.7861469,-2.3992038,2.0811274
16068,Bajo,-0.868,-17.739738,2.5419126,-11.044301,4.13546,-8.576046,0.5735848,-7.0826263,0.53546387
16093,Alto,0.278,4.230936,0.37142432,7.6797833,6.4389677,2.2824173,1.5702786,2.0942204,1.2229791
16098,Medio,-0.241,-5.805134,6.5006003,-4.308145,-0.5720489,-2.428156,1.864552,-1.7497175,1.160331
16064,Alto,0.276,2.661501,4.890655,8.520654,4.672939,3.148163,2.0301628,2.293058,1.3817339
16113,Medio,-0.407,-8.164856,3.515741,2.5634062,7.470604,-1.0361415,-4.835024,-1.1161292,-3.8019161
16008,Muy alto,1.551,13.727625,2.1999393,14.249281,3.9723136,8.630731,3.8561525,6.761584,3.769588
16103,Bajo,-0.582,-10.545602,5.4154115,-6.8921237,0.68965113,-4.911851,1.8229569,-3.9360638,1.4216542
16061,Alto,0.211,8.672319,-6.0503674,2.3983734,-1.623244,2.887278,-0.9843968,2.3986006,-1.3139216
16089,Medio,-0.439,-13.08,4.0838246,-7.8400264,1.8570846,-5.385894,1.9023803,-3.8429182,2.2809715
16033,Medio,-0.229,-7.0457177,6.230257,-4.0648017,-1.9032443,-2.6724977,3.106164,-2.2423074,2.2874079
16010,Medio,-0.049,-4.298888,4.58442,-2.7285361,-1.0451398,-1.0144187,2.3623524,-0.6609812,1.7931026
16022,Bajo,-0.553,-13.165168,0.880652,-6.038394,3.979078,-5.005279,-0.814273,-3.9796662,-0.77272516
16003,Medio,-0.486,-9.407127,5.7145467,-6.1286497,0.3005371,-4.1503024,1.768131,-3.2277777,1.2283753
16047,Medio,-0.076,-4.0311413,7.0704293,0.30892822,-0.062783174,0.76602995,-0.9970461,0.38024443,-0.8166481
16016,Medio,0.047,1.4447148,-16.613138,4.1246963,4.9036613,0.8988701,-4.5114894,0.70217437,-3.6561706
16105,Bajo,-0.724,-14.435877,3.2013233,-8.955567,2.7955382,-6.910859,1.0853511,-5.558755,0.9969907
16058,Bajo,-0.835,-17.563972,11.234118,-11.790543,-0.43128076,-7.7443795,3.838679,-6.0486565,3.047255
16062,Medio,-0.292,-8.033258,6.1370244,-5.418623,-0.52437955,-3.363888,2.3483284,-2.5028543,1.7661394
16080,Medio,-0.028,-2.0135622,-8.273233,1.3202777,4.9197135,-0.39512408,-2.4814856,-0.17024033,-1.7743477
16024,Alto,0.134,-1.474789,17.775026,-1.4237856,-7.192393,-2.2946362,7.1254363,-1.4045042,5.5046744
16019,Bajo,-0.665,-14.424148,3.6605005,-8.942493,2.7459376,-6.750483,1.0939714,-5.357584,0.9995529
16015,Medio,-0.063,-4.4580426,4.7895527,-2.5554307,-1.1691262,-0.9726696,2.3453598,-0.5827561,1.9198055
16049,Alto,0.724,12.797994,-0.28366333,12.037702,2.47197,6.6488132,1.9440345,3.5899522,0.9212936
16077,Alto,0.614,13.897022,-13.186608,9.579454,0.23043366,6.398245,-2.2830725,4.8120975,-3.4057052
16111,Medio,-0.108,4.538409,-7.1748652,-0.85953784,3.0294728,1.1876782,-6.5327864,0.41506374,-5.226134
16104,Medio,-0.173,-1.0552956,-16.763287,3.0144486,7.0357423,-0.8370836,-4.8995147,-0.9642189,-3.8399258
16040,Medio,-0.167,-6.313732,7.537444,-4.30174,-1.5342349,-2.6548386,2.524646,-1.9233874,1.6883776
16067,Medio,-0.083,-0.32766348,-16.907957,3.5568204,6.3779864,-0.104874104,-4.749496,-0.12525335,-3.7889981
16031,Alto,0.092,6.348853,-14.134813,5.2107434,3.6536696,1.9328372,-2.7518144,1.2971588,-2.3535314
16063,Medio,-0.192,-8.151236,4.23822,-5.112965,0.8338534,-3.230023,0.82763845,-2.057924,0.16991536
16029,Alto,1.094,11.330496,2.5700881,12.457831,5.1607037,6.2343583,3.8225188,4.466983,3.4542575
16099,Alto,0.689,10.7412615,-1.4164917,9.233834,2.1156073,5.5688868,-3.2103631,4.2659545,-0.93362653
16086,Bajo,-0.724,-11.766719,5.3347735,-7.966534,1.0941457,-6.026607,1.8867109,-4.806131,1.5283393
16032,Medio,-0.049,1.4484941,-14.173994,3.4276953,4.024455,0.75850254,-3.7483058,0.4522654,-3.0723166
16070,Bajo,-1.005,-18.95942,7.3329206,-11.775518,0.9673792,-8.290313,3.0449052,-6.466798,2.711413
16002,Medio,0.036,-4.777906,5.106333,-2.7170346,-1.6001467,-1.010596,2.7049153,-0.64984596,1.9363439
16041,Alto,0.09,4.2964454,-12.139865,3.7362807,2.1911614,1.7538685,-2.8893812,1.2304355,-2.3654802
16004,Medio,-0.313,-8.252341,4.3188934,-5.234351,0.77845514,-3.385618,0.9331685,-2.3467338,0.30766892
16090,Medio,-0.341,-7.539013,12.377793,-6.559955,-3.421859,-3.9700444,4.4421363,-3.1420767,3.2876184
16087,Bajo,-0.632,-13.906814,2.9149282,-8.378233,2.6945744,-6.434693,0.99156266,-5.1025414,0.86291146
16091,Bajo,-0.606,-13.757399,3.1960819,-8.339421,2.5104043,-6.3056803,1.1494231,-4.946069,1.0398873
16100,Medio,-0.115,2.2186842,-11.141316,2.3625731,3.1034508,0.39709008,-2.961386,0.08720788,-2.4381754
16014,Medio,-0.466,-13.07114,2.981037,-8.137574,2.902944,-6.3118725,0.7393654,-4.9693055,0.61359394
16046,Medio,-0.101,0.57544714,-13.813677,3.0063818,4.461233,0.33785164,-3.2979105,0.17613515,-2.6274405
16072,Medio,-0.469,-8.145045,7.215129,-6.1598587,-1.134867,-4.1095114,3.030619,-3.2750895,2.4032383
16051,Muy bajo,-1.191,-20.333702,5.5529313,-12.641609,2.3093863,-9.616715,2.193321,-7.8053284,1.8794659
16092,Muy alto,1.237,11.670352,0.740165,12.163673,3.5816884,7.3228803,2.6303117,6.791138,-0.252568
16030,Medio,-0.358,-4.7757955,-17.749956,1.3900785,9.325396,-2.2943375,-5.7161922,-2.2764432,-4.519629
16042,Medio,-0.102,-0.048617158,-15.993534,3.3326902,5.97709,-0.1851,-4.490416,-0.25171965,-3.5483134
16078,Medio,-0.359,-9.019199,4.71328,-5.9176,0.3633592,-3.9413805,1.7865772,-3.0348828,1.3379636
16044,Medio,-0.219,-1.443406,-16.582207,2.6499732,7.26363,-0.9462729,-4.827527,-1.0259304,-3.7839756
16021,Alto,0.844,17.472532,-15.289383,11.616917,-1.5467314,7.8487935,-2.9369006,5.590122,-4.8035536
16095,Bajo,-0.814,-15.243389,2.9816117,-9.402187,3.1427472,-7.3496423,0.8215101,-6.018804,0.6568849
16036,Medio,-0.467,-9.293728,4.341605,-6.180329,0.82411414,-4.260283,1.4881043,-3.3528311,1.0761741
16001,Medio,-0.219,-5.923131,11.131761,-5.0855894,-2.989043,-3.108504,3.9513805,-2.3928814,2.9837518
16011,Bajo,-0.589,-7.3696084,-11.996587,-1.7062441,7.8310637,-3.731426,-3.7364054,-3.2828732,-2.8666148
16005,Medio,-0.209,2.8069034,-7.6820617,-0.46506217,3.054097,-1.135129,-2.298237,-1.0241103,-2.0908706
16074,Medio,-0.45,-10.055592,4.51114,-6.5097113,0.7654066,-4.4081535,1.8552297,-3.4403107,1.6016339
16023,Medio,-0.495,-10.1181135,4.430976,-6.6319118,1.027747,-4.680303,1.5783198,-3.722584,1.272934
16060,Medio,-0.474,-4.3242497,-14.328826,0.36703432,8.049107,-2.5189452,-4.410679,-2.3464499,-3.4052339
16013,Alto,0.658,10.624063,-0.93748873,10.001737,2.5307987,5.725857,1.3989673,3.989607,0.12883157
16018,Medio,-0.368,-2.537678,-14.428074,1.3008466,7.102704,-1.5043707,-4.1305685,-1.4673916,-3.214182
16101,Muy alto,1.338,12.390304,1.0964905,13.188808,3.7954757,8.120462,3.1723793,6.253602,3.2813635
16039,Medio,-0.404,-4.9568954,-8.110392,-1.2278751,5.58054,-2.5476837,-2.7047393,-2.2850978,-2.1709511
16081,Alto,0.975,11.583253,-1.5417078,10.356097,2.2941306,6.9727707,1.0848261,5.8073864,-1.3023762
16057,Alto,0.855,10.507619,0.16933653,11.44129,3.539669,6.20066,2.364477,4.038542,1.7193943
16037,Medio,0.011,-0.3487406,-17.174522,3.6761472,6.560325,-0.109823525,-4.944044,-0.124949485,-3.940859
16059,Medio,-0.106,-0.59680545,-13.423308,2.479744,5.384923,-0.3445693,-3.7842333,-0.39323792,-2.9920433
16054,Medio,-0.143,-0.70946765,-16.646235,3.2477486,6.599627,-0.43164623,-4.7394342,-0.50334954,-3.7440557
16096,Alto,0.786,10.971109,-0.5125983,11.120243,1.9758365,7.6891065,1.5573554,6.2132883,-1.2928243
16094,Medio,-0.101,-0.91919345,-17.24163,3.2733393,7.193044,-0.73472905,-5.246608,-0.86299664,-4.182109
16048,Medio,-0.438,-4.31072,-13.792384,0.3356047,7.8016596,-2.4338362,-4.3227043,-2.2751522,-3.3403966
16026,Alto,0.458,8.749819,-3.3311605,10.129989,1.7222522,3.4482212,-5.2276335,2.6644344,5.9178696e-05
16028,Medio,-0.454,-3.7003043,-15.298631,1.0465142,8.1132765,-2.0410419,-4.6744246,-1.9507531,-3.6517234
16027,Alto,0.191,2.320441,-18.184837,4.8511553,5.4118667,1.087229,-5.2730308,2.2407289,-1.2229698
16007,Alto,0.209,3.0888462,-4.8142,3.3531606,0.745819,1.7928146,-0.8015462,1.2596786,-0.76923716
16109,Medio,-0.431,-5.0249324,-16.997799,0.85074735,9.105592,-2.5572138,-5.291301,-2.4542584,-4.121072
17007,Muy bajo,-1.674,-32.362103,9.704021,-19.101646,0.9790445,-13.047103,3.740948,-10.178473,3.1291225
17011,Muy bajo,-1.461,-29.297297,10.899321,-17.468283,0.031118857,-11.681187,4.303644,-9.069937,3.6063654
17006,Muy bajo,-1.146,-22.806276,11.107176,-14.325931,-0.82889,-9.708719,4.5907173,-7.625603,3.7279928
17018,Bajo,-1.044,-22.00784,10.421024,-13.732651,-0.7229746,-9.248364,4.55065,-7.2200594,3.7105472
17029,Bajo,-1.017,-22.180504,11.1544,-13.608536,-0.8831176,-9.130689,4.520528,-7.163582,3.645434
17008,Muy bajo,-1.144,-22.567787,9.784583,-14.140111,0.0040725754,-9.780586,4.0865746,-7.6903095,3.334022
17004,Bajo,-0.636,-12.732524,9.553255,-8.310621,-0.84221655,-5.5858293,2.9315147,-4.4395576,2.1380777
17028,Bajo,-0.865,-15.650332,13.679575,-11.224267,-1.8366266,-7.725782,4.4070396,-6.2217345,3.442104
17017,Bajo,-0.688,-14.789446,13.715062,-10.175036,-2.6477203,-6.601047,4.540902,-5.27624,3.4679089
17012,Muy bajo,-1.078,-18.410633,8.270927,-12.48855,0.73522216,-9.0334835,3.144551,-7.197101,2.5740762
17030,Bajo,-0.668,-12.082265,12.288687,-8.777605,-2.6726892,-5.65735,4.6495876,-4.5382237,3.6662292
17024,Bajo,-0.729,-13.109743,10.063941,-9.030882,-1.037182,-6.2642612,3.3375404,-5.0617924,2.5616536
17020,Bajo,-0.601,-12.762727,18.35829,-10.217447,-6.451733,-5.643488,7.4525065,-4.226347,5.913681
17031,Muy bajo,-1.423,-29.843103,11.414208,-17.56258,-0.014258413,-11.636148,3.8895347,-9.034476,3.267468
17003,Medio,-0.062,-5.6494966,10.066709,-3.722831,-3.1585555,-2.1893113,3.588727,-1.4160677,2.67275
17025,Bajo,-0.747,-13.125646,10.055825,-8.994026,-0.9715017,-6.2617464,3.2672305,-5.0660934,2.5161233
17019,Medio,-0.335,-7.403982,9.350294,-5.188259,-1.8387364,-3.2395039,2.9496293,-2.4618692,2.138979
17015,Medio,-0.396,-7.4627542,11.631867,-6.1384807,-2.9831274,-3.905008,4.092827,-3.090211,3.0954804
17002,Medio,-0.422,-10.869665,10.92588,-7.4557266,-2.3830152,-4.605225,4.0575824,-3.5290656,3.1995752
17022,Bajo,-0.614,-10.913718,14.885249,-8.492742,-3.9734437,-5.1783338,5.2644386,-4.0149417,4.1251335
17009,Bajo,-0.748,-12.765842,18.190012,-10.23597,-6.2731757,-5.7661896,7.258423,-4.4383283,5.6910286
17016,Medio,-0.138,0.56833065,-7.5163264,1.1317202,1.7342601,0.23963831,-1.8253611,0.03337521,-1.7382689
17001,Bajo,-0.534,-12.716768,0.15826286,-6.031521,2.5565858,-4.7064304,0.59030706,-3.7490118,0.45044768
17026,Bajo,-0.562,-11.099725,10.805864,-7.7006736,-2.0076973,-4.9577036,3.729301,-3.9261768,2.8503244
17010,Bajo,-0.543,-10.094576,10.269773,-6.887836,-1.5874486,-4.309702,2.7280269,-3.2628534,1.5537275
17033,Medio,-0.442,-9.240347,10.50147,-6.2209,-2.0539467,-3.7911155,3.1335561,-2.8270917,2.1647332
17013,Bajo,-0.759,-13.384059,9.276326,-9.048984,-0.6078524,-6.3038435,3.0821419,-5.0634375,2.3650706
17027,Medio,-0.2,-12.210673,19.720604,-8.82771,-7.6356564,-4.5129113,7.7833915,-2.7945013,6.175918
17014,Bajo,-0.527,-6.8137984,-10.732029,-1.0868044,7.03355,-2.9868011,-3.2976012,-2.6034691,-2.541374
17005,Medio,-0.209,-1.3045454,-12.749071,1.5053588,5.5290265,-0.8302336,-3.2261612,-0.83757794,-2.5250995
17032,Bajo,-0.759,-13.9586115,8.749356,-8.984532,-0.8006882,-5.9332047,3.3516078,-4.677697,2.6298516
17021,Medio,-0.461,-7.1648073,-9.522623,-1.9572985,6.4613013,-3.2592266,-2.7428296,-2.80082,-2.125379
17023,Alto,0.184,23.929596,8.672281,5.135451,-10.725812,9.084018,-8.114117,7.275072,1.8624395
18017,Muy bajo,-1.596,-31.025427,10.108777,-18.329802,0.7483458,-12.467007,3.7936356,-9.701005,3.1516125
18020,Muy bajo,-1.311,-26.690098,7.9391108,-16.186148,1.6823472,-11.144355,4.143259,-8.768843,3.3207767
18015,Bajo,-0.536,-9.897268,8.834261,-5.5271163,1.4629383,-4.0682626,0.95204496,-3.2609134,0.62961406
18004,Bajo,-0.954,-18.914108,3.3473265,-11.557672,3.0512586,-8.710746,1.7753204,-6.9273314,1.5878234
18008,Muy bajo,-1.457,-26.351374,6.7477384,-16.316252,1.7681603,-11.585045,3.190466,-9.079046,2.6482532
18012,Bajo,-0.574,-12.652155,0.6831053,-5.65256,3.3224378,-4.428029,-0.5054619,-3.47726,-0.5639425
18009,Muy alto,4.411,16.86982,1.7201294,16.800985,3.7874868,10.370656,4.1923056,8.282329,4.0382686
18016,Bajo,-0.705,-13.272449,5.659115,-7.4614153,1.5256625,-5.4835825,1.2032796,-4.415494,0.7862672
18001,Bajo,-0.601,-12.017668,9.336833,-7.815005,-0.9657796,-5.201881,2.953507,-4.1204467,2.172489
18010,Medio,-0.199,-2.2054682,-7.123194,0.69608474,4.724261,-0.91753125,-2.1805642,-0.8565483,-1.7310635
18018,Bajo,-0.912,-16.8407,10.045116,-10.852819,-0.85596514,-7.4335465,3.7950313,-5.9344983,3.038844
18006,Muy bajo,-1.222,-21.554138,7.388584,-13.630935,1.162176,-9.985658,3.2582314,-7.967737,2.775681
18011,Medio,-0.126,-1.8753911,4.1931267,-3.3294082,-1.0657258,-1.0332745,2.6926074,-0.5503923,2.5733461
18014,Medio,-0.323,-3.8080347,-9.424724,-0.43772915,6.3347516,-2.421014,-3.114577,-2.2432704,-2.4310353
18007,Medio,-0.306,-8.375772,11.03445,-1.8637085,0.29088527,-2.4152775,1.5166597,-1.8009064,0.87591857
18002,Bajo,-0.937,-15.673878,6.280562,-9.720718,1.3638965,-7.141232,1.8405874,-5.747966,1.2659135
18019,Muy alto,1.908,15.462431,1.2106508,15.6027565,3.8863335,9.610367,3.9258776,7.674177,3.856271
18005,Muy alto,2.048,16.539286,0.6281835,16.125704,3.3054311,10.300458,3.6442597,8.325585,3.6262753
18003,Bajo,-0.646,-7.9707513,-13.625393,-1.6554338,8.793992,-4.078396,-4.27995,-3.6124513,-3.254119
18013,Bajo,-0.66,-7.711658,-13.714265,-1.5107673,8.656468,-3.9317281,-4.1833625,-3.4869664,-3.1786535
19039,Muy bajo,-1.901,-33.665325,7.7268577,-19.880394,2.0238197,-13.858364,4.168624,-10.801464,3.3731532
19026,Muy bajo,-1.918,-33.575504,7.759123,-19.833836,1.9938822,-13.8207,4.2046814,-10.775322,3.4155936
19006,Muy bajo,-1.89,-32.647633,6.333332,-19.340502,2.6974783,-13.609296,4.8184013,-10.637194,3.922106
19046,Muy bajo,-2.095,-34.729042,8.415269,-20.47444,1.7590181,-14.213329,3.919903,-11.093495,3.2082329
19021,Muy bajo,-1.749,-31.785147,5.925807,-18.790237,2.8820298,-13.244935,5.073502,-10.35856,4.123542
19031,Muy bajo,-1.621,-30.555498,4.609757,-18.191523,3.5904505,-12.792407,5.664578,-10.023508,4.6008744
19048,Muy bajo,-1.849,-32.977207,6.821394,-19.515923,2.4427018,-13.710512,4.569814,-10.701233,3.7225666
19018,Muy bajo,-1.622,-30.477684,4.2570357,-18.10174,3.9440432,-12.809651,5.9704885,-10.076695,4.870491
19019,Muy bajo,-2.219,-35.077354,8.417963,-20.701536,1.7912452,-14.394208,3.8542285,-11.257485,3.1448305
19009,Muy bajo,-1.563,-30.893066,5.396869,-18.088253,3.2716722,-13.018259,2.8029451,-10.1598835,2.4287336
19041,Muy bajo,-1.426,-25.487852,0.726355,-8.247995,8.612875,-9.121012,-1.9894401,-8.04207,-0.9238981
19033,Muy bajo,-1.169,-21.826452,10.149274,-14.223418,-0.13550296,-9.815266,4.286114,-7.718972,3.472338
19025,Muy bajo,-1.606,-30.507418,4.4248347,-18.126505,3.758311,-12.833567,5.77135,-10.080859,4.6784143
19038,Muy bajo,-1.431,-29.152195,6.066506,-17.173048,2.5992603,-12.03264,3.138074,-9.448833,2.6156607
19045,Muy bajo,-1.328,-25.772535,1.1716948,-15.989372,4.9055533,-11.499012,0.8028375,-9.283057,0.80201966
19012,Muy bajo,-1.552,-30.375767,4.331322,-17.94225,3.852962,-12.681784,5.8654246,-9.945993,4.761612
19049,Muy bajo,-1.627,-31.062967,6.466702,-18.371712,2.5163462,-13.000269,4.77916,-10.130637,3.8220968
19017,Medio,-0.189,-5.879184,1.5891455,-2.2650158,0.6203152,-2.1854994,0.3610074,-1.0100669,0.5051489
19010,Muy bajo,-1.435,-26.331507,1.5002313,-16.943813,4.563319,-12.010437,1.1524568,-9.781007,1.1754227
19044,Muy bajo,-1.559,-30.240374,10.017401,-17.90031,0.6926712,-12.163467,3.9086483,-9.465382,3.251434
19004,Muy bajo,-1.616,-31.352303,5.5316534,-18.503994,3.2059343,-13.272521,2.8607461,-10.363604,2.4619412
19014,Medio,0.036,20.967077,9.511879,3.7909727,-8.975678,7.5363,-7.700103,5.814086,1.4998502
19005,Muy bajo,-1.095,-21.635017,9.594452,-13.560691,-0.25266105,-9.300712,4.1340027,-7.3003073,3.4110177
19007,Alto,0.169,5.650744,-5.748944,3.199913,0.20848727,2.5251186,-5.0239406,1.4437625,-2.6439364
19022,Bajo,-0.93,-18.58115,2.200857,-10.714732,4.1203284,-8.351586,0.46809426,-6.796278,0.49926272
19047,Muy bajo,-1.68,-31.628471,5.8033156,-18.739777,2.9984944,-13.307412,5.110756,-10.411234,4.139637
19013,Muy bajo,-1.261,-27.31726,4.8695135,-16.080338,3.7759023,-12.113176,1.8920878,-9.64642,1.6922911
19011,Muy bajo,-1.306,-25.884447,5.7553787,-15.393011,2.682793,-11.225609,2.5427492,-8.868068,2.2472608
19036,Alto,0.422,18.384483,7.676528,4.5858474,-7.1385903,7.041282,-6.4700656,5.296143,0.5728685
19029,Muy bajo,-1.259,-23.402327,7.64284,-14.84281,1.2848595,-10.501649,3.4571087,-8.304408,2.8376052
19024,Alto,0.595,16.144756,-2.6748734,6.9762025,-5.374532,5.011427,-6.153354,6.828927,-0.5846292
19034,Muy bajo,-1.127,-14.363624,-11.266699,-6.170898,9.37374,-7.436618,-3.5828059,-6.3983545,-2.614528
19020,Bajo,-1.027,-13.855252,-13.274032,-4.749049,10.445225,-6.490617,-4.8574805,-5.6628304,-3.6382143
19037,Bajo,-0.848,-14.448597,-11.578766,-6.023847,9.548761,-7.3058634,-3.7658746,-6.2365255,-2.7992883
19032,Muy bajo,-1.261,-23.613749,8.412176,-14.977899,0.556939,-10.497087,4.01842,-8.286294,3.3232462
19042,Bajo,-0.878,-11.430087,-15.433883,-3.15626,10.597808,-5.6310797,-5.0708313,-4.94365,-3.8339293
19051,Bajo,-0.834,-9.976648,-10.712205,-3.366796,7.973204,-4.8955417,-3.290596,-4.2561874,-2.4834976
19008,Bajo,-0.876,-10.107456,-9.237249,-4.0092607,7.2241874,-5.0836697,-2.6789095,-4.4181366,-2.0469973
19030,Medio,-0.027,4.5250287,-6.4210763,-0.6468675,3.6316154,0.61701137,-6.1067166,-0.048024323,-4.6620355
19016,Bajo,-0.845,-13.946133,-12.385368,-5.2684174,9.923755,-6.6231184,-4.4033465,-5.696166,-3.3320453
19043,Alto,0.1,4.936471,-5.247346,2.445688,5.3480563,0.23476768,-4.090202,0.24218768,-2.8345313
19001,Muy bajo,-1.125,-13.999663,-11.445466,-5.744622,9.418491,-7.133356,-3.7077165,-6.159424,-2.7364497
19002,Bajo,-0.988,-11.37998,-14.625031,-3.3351324,10.167034,-5.6647496,-4.680493,-4.9783835,-3.5266135
19027,Bajo,-0.76,-8.914055,-15.456176,-1.8225558,9.870099,-4.543198,-4.9173765,-4.0396605,-3.7503037
19015,Bajo,-0.606,-8.529148,-15.914143,-1.3638452,9.865456,-4.19979,-5.0613823,-3.7352629,-3.868995
19050,Bajo,-0.665,-8.802975,-13.588242,-2.1599934,9.143612,-4.517622,-4.424843,-3.971964,-3.349555
19028,Bajo,-0.822,-13.432781,-11.266388,-5.446889,8.968011,-6.3905473,-3.3080654,-5.4062166,-2.3870378
19003,Bajo,-0.776,-7.6167455,-16.90932,-0.76052886,10.327067,-4.026506,-5.5590315,-3.6635485,-4.32446
19023,Bajo,-0.677,-8.75549,-16.060774,-1.5735257,10.095229,-4.456394,-5.1410956,-3.966209,-3.9363153
19040,Bajo,-0.945,-12.243386,-13.994331,-3.9425113,10.178383,-6.0317874,-4.607917,-5.2553205,-3.4557967
19035,Muy bajo,-1.144,-11.8292265,-14.048904,-3.8023083,10.079763,-6.020822,-4.437496,-5.267366,-3.3399334
20067,Muy bajo,-1.52,-31.158262,8.447964,-18.51319,1.4188712,-12.797255,4.250345,-9.959514,3.631876
20184,Bajo,-0.607,-12.608945,11.207275,-8.71141,-1.8896736,-5.69872,3.895601,-4.5643854,3.0166256
20043,Bajo,-0.646,-17.026384,12.35914,-11.231984,-2.9440415,-6.9125724,5.1930737,-5.2435226,4.0165377
20385,Bajo,-0.979,-15.823601,18.398964,-11.691703,-6.003312,-7.055703,7.5585804,-5.781121,6.029023
20079,Muy bajo,-1.134,-25.271883,11.63777,-15.613437,-1.2482135,-10.441919,5.4952345,-8.143744,4.427936
20039,Bajo,-0.698,-15.782464,14.994941,-11.2071905,-3.8801186,-7.1093545,5.733383,-5.6226835,4.3221006
20515,Medio,-0.339,-7.302131,12.817106,-7.1044416,-4.46102,-4.20086,5.4131513,-3.314075,4.192392
20482,Alto,0.227,8.7624445,10.478919,0.05099939,-6.8021584,0.4847385,3.7401707,3.8447993,2.058671
20390,Muy bajo,-1.558,-30.394112,8.741828,-18.072948,1.2207611,-12.447945,4.236607,-9.687973,3.5257297
20318,Bajo,-0.557,-17.469175,13.506754,-11.499574,-3.2650099,-7.003202,5.596809,-5.2332215,4.3346987
20324,Alto,0.45,6.3419256,12.984742,1.47065,-5.620643,5.57404,0.8898521,5.309222,-0.92474186
20334,Alto,0.333,-0.78242916,10.263754,1.322095,-4.904579,3.7926662,0.2913889,3.4750698,-0.3340572
20002,Alto,0.339,-0.7565554,9.339538,2.1674774,-5.111919,3.5379412,-0.5399235,3.629114,-0.24268676
20413,Bajo,-0.686,-17.757534,13.158179,-11.549956,-2.6810653,-7.299032,4.8845463,-5.6436763,3.4778626
20565,Medio,-0.137,-14.193769,19.559296,-9.491607,-7.1830482,-4.986349,7.79152,-3.4161117,6.2079687
20044,Medio,-0.276,-6.29567,8.1778145,-4.7474947,-2.7856162,-2.8458724,3.793005,-2.3198593,2.8979182
20059,Medio,0.057,-1.451107,16.258951,-1.1263912,-5.17693,-1.2197592,4.3161597,-1.0099919,3.312729
20397,Medio,-0.184,-3.3110812,18.459436,-7.697752,-6.746364,-3.7966986,6.92169,-2.7022374,5.3831573
20057,Alto,0.285,22.005308,9.886915,3.8236737,-9.561809,8.147205,-7.83507,6.319097,1.6191452
20278,Alto,1.179,23.193607,3.8378282,7.817826,-9.015812,9.762535,-5.721495,7.7402725,0.1371355
20469,Alto,0.975,12.881007,-0.80823517,11.984071,1.66866,7.2085805,1.1052849,6.1276674,-4.524589
20399,Bajo,-0.904,-16.843857,16.891685,-12.4110775,-4.799472,-7.9972014,6.812587,-6.583933,5.3533483
